Arabic Reviews,polarity
تحمي الساعه من الخدش  ,0.0
المنتج جيد لكن متوسط الجوده لان مقاس قفله السوار ليس منطبق بشكل كامل مع الساعه لكن سرعه الشحن للمنتج ممتازه جدا  ,0.0
ممتاز وسعه كبيره  ,0.0
التاخير في التسليم  ,0.0
تجربه راااءعه  ,0.0
جهاز جميل ويستحق ٥ نجوم    ,0.0
ممتاز واصلي  ,0.0
منتج ممتاز ومعامله الباءع ممتازه  ,0.0
خامه سيءه للاسف  ,0.0
جوال راءع بمواصفات عاليه تصميم جميل بسعر معقول  ,0.0
جهاز ممتاز مزايا ليس حدود  ,0.0
منتج مررررره حلو انصح بشراءها  ,0.0
ممتاز جدا ويشبه الاصلي كثيرا  ,0.0
كما بالمواصفات وبسعر اقل من مكان  ,0.0
شاحن راااااءع  ,0.0
رخيص جدا ويعمل  ,0.0
ربنا يبارك فيكم وجزاكم الله خيرا  ,0.0
ضعيفه جدا  ,0.0
كويسه جدااا  ,0.0
سرعه التسليم وجوده التقفيل  ,0.0
راءع جدا وسريع جدا اسرع من الايفون 6  ,0.0
جهاز جميل  ,0.0
سرعه وصول المنتج   والمنتج وصلني جديد ولا توجد به ملاحظات   ,0.0
هواوي مركه مضمونه جدا واستطتيع الوثوق بها  ,0.0
ممتاز وتوصيل سريع بيومين  ,0.0
سرعه في توصيل وخدمه رايعه  ,0.0
جهاز راءع   ,0.0
سعر ممتاز وشحن سريع  ,0.0
ممتاز جدا وسعره غيير عن السوق والتوصيل في اسرع وقت  ,0.0
يغطي الشاشه ويحميها  ,0.0
الحجم  المشكله لا تبدو في الصوره بنس الحجم تبدو صغيره ولكن اكبر من سابقتها ليفل يو برو  ,0.0
يد ولكن شحنه بطيء  ,0.0
منتج جيد سرعه شحن مشكور سوق كوم  ,0.0
عملي وسعره مناسب  ,0.0
جيد ولكنه خفيف جدا  ,0.0
حلو اوي اوي وشيك جدا  ,0.0
انيق جميل جدا  ,0.0
ممتاز ومتطابق مع الهاتف وعملي وثمنه فيه ولا يقل عن سامسونج الاصلي الا في المغناطيس لا يوجد سلبيات ان شاء الله  ,0.0
جيده وسعرها جيد بس يعيبها ان قيمه الشحن مثل قيمتها   فالافضل شراءها من محلات الجوالات ارخص  ,0.0
جميل وانيق اطرافه مو عاليه لابد من الانتباه  ,0.0
توصيل خلال ٢٤ ساعه شكرا سوق دوت كوم  ,0.0
مكان البصمه  ,0.0
خامه ضعيفه من الداخل  ,0.0
المنتج متبرشم بدون خدش  ,0.0
جيد جدا    خامه كويسه   السعه كويسه تقدر تحط كميه فاكهه    توصيل سريع اقل من 24 ساعه    مندوب محترم  ,0.0
الجهاز جدا راءع وتصميمه جميل والجزء الصغير المقطوع من الشاشه لا يءثر وسهل الاستخدام والتوصيل كان سريع  ,0.0
غراء الاطراف سيء  ,0.0
منتج راءع جدا جدا وسعر ممتاز يشحن الايباد تقريبا مره ونص  ,0.0
جميل جدا ويحمي السماعه بشكل كامل  ,0.0
سامسونج غنيه عن التعريف    الجوال انهي مشكلتي مع الشحن     ممتاز جدا ويءدي طلبي    ,0.0
بلاستيك وتعبان  ,0.0
مناسب جدا مقارنه امكانتياته بسعره  ,0.0
افضل جراب موجود بالسوق علي حد علمي  ,0.0
الكوالتي جيد  ,0.0
سء من الجوانب ولا يلصق  ,0.0
نفس المواصفات لكن الخامات ضعيفه  ,0.0
السعرات عاليه  ,0.0
مقبوله لانها مع الوقت تتوسع  ,0.0
الازرار غير حساسه للضغط  ,0.0
صوت ضعيف ويقف احيانن  ,0.0
جيد بالنسبه للسعر  ,0.0
الوصول بالجوده المطلوبه المواصفات المحدده  ,0.0
ممتاز ويدعمم الشحن السريع  ,0.0
عدم قدوم الظهر كحديد غير البولي كاربونيت كالهاتف نفسه في السنه السابقه  ,0.0
منتج راءع بالاضافه خدمه سوق كوم المحترمه جدا بدايه تعاملي معهم حتي مكان موثوق به للمعامله فعلا مع خدمه عملاء وشحن قمه في الاحتراف شكرا  ,0.0
الجهاز جديد وتم تفعيله من موقع ابل عن طريقي انا والحمد لله الجهاز اصلي والتوصيل كان سريع جدا راءع السعر اوصي الجميع بالشراء سلعه ممتازه  ,0.0
ممتاز سعر منافس  ,0.0
جميله بصراحه الخامه حلوه كمان جت بسرعه  ,0.0
سرعه التوصيل وسلامه المنتج  ,0.0
ممتاز مساحه 128  ,0.0
افضل الجوالات علي الاطلاق يتقدم علي اجهزه ابل  ,0.0
كويسه بس مبتلزقش من الاطراف تماما  يعني ممكن تدخل تراب   بس الشحنه جايه سليمه كمان طريقه التغليف حلوه جدا  ,0.0
مررره شكرا  ,0.0
درجه اللون الفضي خفيف جدا حسيت اني شاري اللون الابيض  ,0.0
سماعه قويه صوت نقي اوي  ,0.0
جيد سعر مناسب  ,0.0
ممتاز جدا ويوفر حمايه جيده للجوال    ,0.0
اعجبني جدا  ,0.0
الجهاز كامل متكامل    يحتوي علي العديد من الميزات الراءعه    يستحق التجربه وبجداره   ,0.0
هواوي شركه محترمه  ,0.0
الجهاز بطران وفعال جدا  ,0.0
خامه ضعيفه  ,0.0
جيد ولكن عيبه تاخر ظهور القواءم لثانيه او جزء من الثانيه   ولكن بشكل عام جيد  ,0.0
ممتاز جدا وسعره مناسب جدا وعملي جدا انصح الجميع بشراءه التوصيل سريع جدا جدا جدا اشكر سوق دوت كوم علي المنتج  ,0.0
هاتف جوال ممتاز في فءته  ,0.0
خرااااافي ما شاء الله اصلي     افضل تلفون بالعالم  ,0.0
ممتاز وحسب المواصفات المطلوبه  ,0.0
موبايل جميل وملبي كل احتياجاتي  ,0.0
توجد سلبيات  ,0.0
منتج راءع عملي جدا البديل المنطقي لكيبورد ابل باهظ الثمن  كنت اظن الجوده ستكون رديءه او سيكون هناك تاخر بين الضغط الكتابه لكن وجدت الكيبورد ممتازه عمليه جدا   ,0.0
ممتاز   ولونه جميل     ,0.0
الجوده ليست ممتازه  ,0.0
بنفس المواصفات المعروضه توصيل سريع  ,0.0
ممتازه وانصح  ,0.0
ارسال حقيبه غير المشتراه ولكن خامتها جيده جدا وشكلها جميل  ,0.0
حافظه جيده ملمس ناعم  ,0.0
شاحم ممتاز جدا امن وسريع  ,0.0
الجهاز كما بالوصف واكثر ممتاز جدا اداء راءع   كما تعودنا من اداره السوق بالمصداقيه والشفافيه     شكرا للباءع شكرا لاداره السوق  ,0.0
سعر ارخص شي بالاسواق حتي  ,0.0
لا توجد في وجهه نظري  ,0.0
حلو وشيك  ,0.0
ابداااع روعه  ,0.0
اعجبني جدا اجل اشتريت منه واحد لي والثاني لحبيبي  ,0.0
يستحق التجربه خصوصا ان الباءع فعلا متميز في سرعه التوصيل وايضا كون المنتج اصلي كما ان سعر المنتج مناسب  ,0.0
جميل ولا يوجد ملاحظات وخدمه التوصل سريعه  ,0.0
منتج راءع   خامه متوسطه   اجمالي ممتازه بالنسبه السعر  ,0.0
شيك وعملي وخامته ممتازه  ,0.0
حلو استعماله ومميز بس لازم تقرون اكثر لان فيه مميزات كثيره  ,0.0
تصويره صافي وجميل بس عندي مشكله بالصوت ومدخل الشاحن والسماعه واحد  ,0.0
افضل سعر التوصيل سريع  ,0.0
شكل انيق   شبكه قويه   بطاريه ممتازه  ,0.0
سريعه في نقل البيانات شكرا جزيلا  ,0.0
موبايل امكانياته معقوله جدا في الفءه السعريه وبسعر راءع جدا     شكرا  ,0.0
ممتاز مره يعطيكم العافيه سوق كوم  ,0.0
تحفه شكرا للباءع شكرا سوق كوم  ,0.0
التوصيل في وقت قياسي والتغليف ممتاز  ,0.0
لم اري سلبيات  ,0.0
قيمه جيده بجوده جيده نوعا ما  ,0.0
جهاز راءع وخدمه ممتازه  ,0.0
الهاتف ممتاز خدمه التوصيل الضمان راءعه  ,0.0
خامات العصا معقوله وتتناسب مع سعرها  ,0.0
ممتاز فقط السعر عالي شويه  ,0.0
الجوده سيءه زوايه العدسه ظاهره في الكاميرا حجم العدسه قافل علي فلاش الكاميرا الفلاش لا يضيء كبر العدسه  ,0.0
الحواف قويه جدا  ,0.0
جهاز ممتاز وعملي انصح به  ,0.0
لايوجد كفر حمايه ولا اسكرينه حمايه للشاشه  ,0.0
يتعبك بالتعديل  ,0.0
بلاستك  ليس بقوي  ,0.0
السلعه مطابقه للمواصفات تلبيه طلبي في توصيلها في اقل من 3 ايام كما طلبت اوصي بالتعامل مع البايع لحرفيته لسرعه تفاعله مع طلبات العملاء   ,0.0
كابل شحن اصلي وذو جوده عاليه  ,0.0
جدا ممتاز وسعره مناسب  ,0.0
جميل الشكل والاستخدام  ,0.0
المنتج جيد لاكن التغليف سيي ولايليق اسم سوق كوم والباءع يتاخر في شحن المنتج  ,0.0
هايل  بفكر اجيب منه 2 كمان  ,0.0
جيد جدا كخامات يحمي الموبايل  ,0.0
ممتاز يجي المقاس بالظبط  ,0.0
فءه النوت من افضل الجوالات في نظري  ,0.0
نحيف وشكله مره حلو  ,0.0
حالته جيده والتوصيل قبل ميعاده بيوم  ,0.0
ضعيفه جدا جدا  ,0.0
الخامه انكسرت بعد عده ايام اثناء الاستخدام ولم يسقط الهاتف حتي  ,0.0
بطاريه كبيره    سعر مناسب     ,0.0
ايفون اكس  ,0.0
ضعيفه جدا تكسر اثناء فكها من الغلاف غير عمليه  ,0.0
جوده سيءه ولا انصح به not recommended  ,0.0
سريع جميل  ,0.0
فخامه وجوده راءعه وتغليف ممتاز شكرا للباءع  ,0.0
جديد وبحاله ممتازه لكن من غير ضمان  ,0.0
التوصيل المواصفات كل شيء ممتاز   شكرا جزيلا  ,0.0
سعره جيد ومتناسق وجذاب  ,0.0
رااااااااااااااااااااااااااااااااااااااااااااااءع وانصح الجميع باستخدامه شاشه وكاميرا وبطاريه من افضل مارايت سرعه الشحن خياليه  ,0.0
ممتاز جدا وانصح به  ,0.0
البطريه عايزه اكبر وانه مبيدعمش الشحن السريع  ,0.0
سيءه جدا اذ فيه24 يطفي الجوال  ,0.0
عدم وجود سماعه او جراب   ,0.0
الموبايل ده ممتاز جداا  ,0.0
الكواليتي بتاعته تحفه  ,0.0
انصح الجميع باستعماله  ,0.0
ممتاز واصلي  ,0.0
جيد لكن لاتدوم البطاريه اكثر من يومين  ,0.0
خامه جيده وشحن سريع  ,0.0
راءع انصح به لمحبي التقنيه  ,0.0
طعم تحفه وتغليف كويس  ,0.0
تليفون محترم وخدمه محترمه    شكرا  ,0.0
ممتاز والسعر مقارنه بالعروض بالمواقع الاخري هايل  ,0.0
منتج راءع سرعه في التوصيل  ,0.0
لا يوجد شيء  ,0.0
ممتاز في الفءه السعريه  ,0.0
منتج الاصلي من شركه سامسونج  ,0.0
جميل مره  ,0.0
جميل وتوصيل سريع  ,0.0
ممتاز جدا انصح بشراءه وخصوصا اللون الابيض  ,0.0
لا انصح به ابدا  ,0.0
يحتوي علي مدخل ذاكره تصل ٢٥٦جيجا  ,0.0
حلوو وعملي وشكله جميل  ,0.0
جهاز اكثرمن راءع جاء في وقته  ,0.0
اشكر سوق كوم علي توفير الشواحن الاصليه  ,0.0
مميز جدا  ,0.0
ربما استخدامها للالعاب  ,0.0
شكرا سوق كوم وشكرا للباءع علي امانته  ,0.0
الهاتف يعمل بكفاءه وتم التسليم قبل الوقت المتوقع  ,0.0
الشاشه لزقها صعب محتاج تدريب  ,0.0
جوده متوسطه ولكنها مناسبه مقارنتا بالسعر  ,0.0
التوصيل كان سريع جدا جدا ما توقعته شكرا سوق كوم  ,0.0
سريع عملي جداا  ,0.0
يتحرك الجوال داخله ويثقل في الجهاز  ,0.0
الجهاز راءع جدا ويعتبر احسن جهاز في ٢٠١٩  ,0.0
الفون ولا اروع   انصح فيه  ,0.0
انا بستخدم هواوي y7 بريم وبالفعل جهاز ممتاز جدا جدا من حيث السرعه والبطاريه والكاميره  ,0.0
ماندمت ابدا اني اشتريتو من  ,0.0
صوت سيء جدا  ,0.0
سعر كويس الشاشه جودتها كويسه  ,0.0
ممتاز الكبيل  ,0.0
جيده لكن سميكه مرتفعه عن حواف الشاشه  ,0.0
استكر جيد وبحجم الجهاز بالتمام  ,0.0
الجزء المعدن يبدو ضعيف  ,0.0
الشحن يتاخر مقارنه بالايفون ٦ البطاريه ضعيفه نوعا ما علما ان الجوال جديد  ,0.0
جميل جدا ورخيص  ,0.0
نفس اللي في الصوره  ,0.0
جميله وانيقه للاطفال  ,0.0
كل حاجه فيه حلوه  ,0.0
الحمد لله  ممتاز جدا وجديد شكر لك  ,0.0
المنتج لا يحتاج تقييم   راءع للغايه وسعره مناسب جدا  استخدمه في تاب s2 فرق تمانا في اداء الجهاز خصوصا في الفديوهات  ,0.0
منتج ممتاز وسعره معقول  ,0.0
هواوي pawer bank رهيبه   ممتن للغايه ل souq com  ,0.0
كل الايفون 6s ايجابيه  ,0.0
سعر راءع وجوده  ,0.0
كان افضل من كدا بكتير بقي رديء  ,0.0
جميل حسب الوصف ووقت التوصيل سريع  ,0.0
يغطي كامل الشاشه بشكل ممتاز  ,0.0
السله كما في الوصف تماما شكرا للباءغ وشكرا ل سوق كوم  ,0.0
سرعه الشحن وشغال تمام  ,0.0
شكر لحضراتكم وفرتو علينا كثير من المال الجهد في صعيد مصر  ,0.0
منتج جبد وخامات ممتازه  ,0.0
مره روعه  ,0.0
الجهاز سريع ومتقن ولديه مرونه في التعامل مع البرامج  ,0.0
وصلي في حاله جيده جدا وصلي في الوقت اشكر سوق   كوم علي التوصيل  ,0.0
شكرا لكم والمنتج في غايه الروعه  ,0.0
راءع جدا اشكرك سوق  ,0.0
اصليه وقويه سنتين عندي وللحين ممتازه  ,0.0
توصيل سريع وسعر مناسب  ,0.0
ليس الافضل يءدي الغرض  ,0.0
ممتاز وانصح به  ,0.0
تغليف الجوال غيره جيد من الداخل والخارج  ,0.0
عرض ممتاز ولاكن الحامل يحتاج لمسامير اطول  ,0.0
هاتف بالنسبه لسعره الفءه المتوسطه امكانياته كويسه وانصح بشراءه للاشخاص اللي بتدور موبايل كويس الفءه السعريه دي  ,0.0
المنتج سيء للغايه ولا يعمل مع الاي باد  ,0.0
سلعه ممتازه وشحن سريع انصح به  ,0.0
سعره تحفه شكله حلو جدا عملي جدا  ,0.0
ممتاز الجهاز ويستحق الشراء  ,0.0
مافيه شي جيد  ,0.0
اصلي واشكر سوق علي السرعه والمصداقيه  ,0.0
احب التسوق عبر الانترنت    ممتازه  ,0.0
سميك جدا اعطي ضخامه للجهاز عكس المكتوب فاءق النحافه  ,0.0
سءي يخلص الشحن بسرعه  ,0.0
جهاز مناسب مقارنا  بالسعر  ,0.0
منتج ممتاز وخدمه ممتازه ومصداقيه  ,0.0
منتج جيد لا عيوب سعر ممتاز  ,0.0
روعه روعه  ,0.0
جميله وسماكتها قليله لاتضايقك  ,0.0
ممتاز للغايه من حيث الجوده والتوصيل  ,0.0
شركه مجربه ومعروفه  ,0.0
الفون اصلي التوصيل بسرعه  ,0.0
جوده ممتازه ومقاس مطابق لموديل التابلت  ,0.0
الصوت وحش جداااا  ,0.0
جهاز ممتاز جدا واصلي والتوصيل قبل الموعد  ,0.0
جميل الجوده معروفه  ,0.0
خامات جيده وسرعه في التوصيل  ,0.0
مبدءيا جيد جد  ,0.0
سرييع ويسرع الجهاز بشكل كبير  ,0.0
جميل وشكرا  ,0.0
شفاف ومظبوط علي الجهاز  ,0.0
ممتازه للايباد تجي علي كامل الشاشه بدون فراغات  ,0.0
حلو واصلي بس فيلو برامج تعلق  ,0.0
ممتازه وجودتها عاليه  ,0.0
بيفصل شبكه احيانا  ,0.0
عدم ثبات العدسات عدم وجود دقه  ,0.0
منتج ممتاز وشحن سريع  ,0.0
ممتاز ما شاء الله  ,0.0
خامه رديءه  ,0.0
مجموعه متكامله راءعه  ,0.0
جهاز حلو وعملي  ,0.0
انصح به منتج جيد جدا وفكره بامكانك وضع فلاشه به ولساخدام في وقت واي مكان   جميله جدا وتعمل بشكل ممتاز  ,0.0
افضل جهاز قد تفكر في امتلاكه  ,0.0
السعر مره رخيص مقارنه من المحلات التجاريه اللي عندنا  ,0.0
سعر مناسب  جيد كجهاز العاب للاطفال  ,0.0
الحمد لله جميل جدا  ,0.0
وسلس سرعه النقل والتسجيل  منتج محترم من شركه كبيره مساحه كبيره كافيه لتسجيل كل حاجه ممتاز ممتاز ممتاز ممتاز انصح بشراءه طبعا  ,0.0
حلوه مفيهاش ملوحه زي باقي البون بون  ,0.0
تليفون تحفه وتوصييل سريع وخدمه محترمه من اداره سوق الصراحه  ,0.0
صوت نقي عالي مانع للضوضاء الخارجيه شحن طويل شكل قيم  ,0.0
انصحكم بالكفر  ,0.0
كنت اتمني الكابل يكون اطول من كده لكن شغااال  ,0.0
منتج ممتاز وسعر راءع  ,0.0
عملي ومفيد  ,0.0
جهاز كويس بالنسبه للسعر  ,0.0
المنتج مطلوب في كل انحاء العالم وله شعبيه واسعه من قبل ان يطرح في الاسواق باشهر وبالنسبه لي كنت احلم فيه منذوا زمن طويل  ,0.0
التوصيل سريعا والموبيل جميل جدا والسعر مناسب بالنسبه لمواصفاته  ,0.0
ممتاز واللون الابيض جميل  ,0.0
ملوش حل شكرا سوق دوت كم علي سرعه التوصيل وخدمه العملاء  ,0.0
لا يوجد سماعات  ,0.0
مناسب للهاتف وخامه جيده  ,0.0
ممتازه ومطابقه للوصف  ,0.0
ممتاز جدا يحافظ علي الساعه  ,0.0
سعيد جدا بالتعامل مع سوق كوم كما عودتنا مع الباءع الخبير المنتج كالوصف الصور نفس الموديل بدون مشاكل  ,0.0
لايوجد الامانه الصوره والصوت ممتاز  ,0.0
جيدا جدا وممتاز شكرا  ,0.0
مفيش سلبيات كويس  ,0.0
حلوه جدااا  ,0.0
منتج كما في الوصف  ,0.0
جوده المنتج والسعر  ,0.0
سريع التوصيل احترافيه واخلاق وسعر مناسسب جدا   محفوظ بشكل جيد  ,0.0
ساعه جميله علي سعرها  ,0.0
جدا ممتازه  راح اطلبها مره ثانيه  ,0.0
المنتج يستاهل خمسه نجوم السعر اللي لحد مالقيت نفس المنتج بنفس السعه بذا السعر شاءالله مايكون فيه سلبيه علي المدي البعيد   ,0.0
بالنسبه لي الجوال ممتاز وبكل امانه وايضا سعره جدا اكويس ينفع للتصفح واستخدام برامج التواصل الاجتماعي  ,0.0
ايفون ماعليه كلام  ,0.0
الجهاز راااااءع انا اشتريته اربعه اشهر ممتاز جدا في كل شء واصلي اختباره علي موقع ابل قبل تشغيله وبعد تشغيله شكرا سوق كوم  ,0.0
تماما كما بالوصف  ,0.0
عمليه وجميله  ,0.0
ان هذادالجوال من سلسه احهزه الايفون السابق  وسبب الشراء لزياده سعه التخزين وربما وضوح الشاشه اكثر  ,0.0
اللون الاحمر  ,0.0
سكرينات ممتازه  ,0.0
جيده وشيك  ,0.0
ليس مفيدا  ,0.0
اسوء منتج واتضح بعد شراء المنتج لانه غير اللي بيحصل تماما  ,0.0
منتج مناسب اقترح تخفيض تكلفه الشحن او الغاءها علي المنتجات البسيطه مثل مواقع الشراء العالميه جزيلا  ,0.0
كل شء حلو وقع مني من الدور الثالت ما حصله خدش  ,0.0
منتج جميل والخامه كويسه جدا وواسعه جدا  ,0.0
غير جيده  ,0.0
ممتاز لكن وزنه ثقيل  ,0.0
ممتاز ومناسب ل j3  ,0.0
جوال ممتاز بسعر اروع  ,0.0
جديده نفس ما رايت ضمان اكسيوم سعر جيد سرعه في التسليم انصح بالتعامل معه  It s new same what I saw axiom warranty good price fast delivery recommended   ,0.0
الحمد لله جهاز ممتاز شكرا جزيلا لكم  ,0.0
وصل في الوقت المحدد  ,0.0
موبايل جميل وامكانيات حلوه بالنسبه لسعره  ,0.0
المنتج ممتاز ويمتاز في الكاميراء والبطاريه  ,0.0
ما يحتاج مدح  ,0.0
عمليه جدا تحمي شاشه الموبايل فعلا  ,0.0
انصح به لصديق  ,0.0
بصمه العين الشاشه كثبر اشياء  ,0.0
الجوال جميل جدا ومقبول بالنسبه للسعر والتوصيل كان خلال يومين فقط واكتر شيء عجبني انو يشتغل بالبصمه  ,0.0
ممتاز الوقت  ,0.0
المنتج مطابق  ,0.0
سيء جدا جدا  ,0.0
ممتاز وراءع وخدمه مميزه  ,0.0
ممتاز جدا احسن شاشه واداء في الفءه دي  ,0.0
الكاميراا المزدوجه وفتحات العدسه الالكترونيه  وطبعا تصميم الشاشه  ,0.0
جيد اتاخر بس في الوصول بعد 6 ايام من طلبه  ,0.0
راءع انصح بشراءه رخيص  ,0.0
المنتج جيد ولكن السرعه لا تتعدي 20 ميجا  ,0.0
السعر جدا رهيب لسماعات اصليه لنفس الوصف  ,0.0
ان حجمه لا يغطي الشاشه كامله  ,0.0
جوده المنتج جيده جدا   استغرق لحظه لتعلم كيفيه تثبيت  ,0.0
ليس بها تطبيقات تعمل وصوت السماعه ضعيف جدا  ,0.0
جميل والتوصيل ممتاز  ,0.0
كل شيء ماعد التحميل  ,0.0
مساحه Traclpad اكبر وانعم وسريعه الاستجابه   ,0.0
حلو اوي  ,0.0
امكانيات ممتازه مقابل القيمه   سرعه توصيل راءعه   التالي للطلب    ,0.0
الجهاز شبكته سيءه جدا خصوصا لما بتكون في مكان الشبكه فيه ضعيفه ولازم تعيد تشغيل الجهاز تفعل وضع الطيران ده غير البصمه تقيله جدا مابست  ,0.0
الجسم ضعيف ولاتاتي مع برنامج مساعد  ,0.0
راءع ومتوافق مع ساعه ابل واللون جميل والقفل مناسب   ويتم تركيبه بسهوله ويسر    والتوصيل من قبل سوق سريع  شكرا للباءع الامين وشكرا لسوق  ,0.0
جهاز يتحدث عن نفسه في كل المميزات  ,0.0
البطاريه ما تطول وتاخذ وقت طويل بالشحن جنني  ,0.0
منتج راءع   انصح به   شكرا  ,0.0
جوال ممتاز وبسعر ممتاز   شكرا سوق دوت كوم  ,0.0
سهل ومريح  ,0.0
كابل فوق الممتاز وطويل والمنتج اصلي ودي اكتر حاجه كنت خايف التاكد من موقع انكر الرسمي بالكود علي العلبه  ,0.0
منتج معروف  ,0.0
الماك بوك لا يوصف طبعا من سرعه ودقه ومتميز جدا  ,0.0
جوال رهيب وسرعه في الاداء  ,0.0
يعرضلك الصوره واضحه 1080 تطلع نفسه ممتاز وانصح به بقوه التوصيل بيومين فقط علمن اني ابعد عن الرياض 800 كيلو  ,0.0
ممتاز وسعر روعه  ,0.0
ممتاز جدا جداا البطاريه  ,0.0
لم اكتشف عيوب في الجوال شاء الله تمام  ,0.0
ممتاز بجد وكواليتي عالي  ,0.0
توصيل سريع تغليفه كويس مره  ,0.0
لا يوجد مناسب للسعر  ,0.0
مناسبه لسعرها  ,0.0
تعطل بعد 4 شهور وماعليه ضمان  ,0.0
بعد سنه صوتها ضعف جدا مع العلم اني باستخدمها مكالمات فقط  ,0.0
مافيه عيب  ,0.0
لايوجد فعلا  ,0.0
لا يوجد الهيكل الصلب فقط   ,0.0
جوده جيده جدا وتصميم ممتاز سرعه في التوصيل من قبل الباءع   انصح به  ,0.0
موبايل ممتاز جدا وسعره في متناول الايدي بالنسبه لامكانياته  ,0.0
فون حكايه  ,0.0
جهاز ممتاز وصلني معه هديه ساهاو سوار ذكي  ,0.0
الجهاز راءع وخفيف الوزن  ,0.0
ضعيفه جدا في الضوء  ,0.0
سعر معقول جدا منتج اصلي انصحكم فيه  ,0.0
ممتاز والتوصيل كان قبل الموعد  ,0.0
جيد وبحمي الهاتف  ,0.0
ممتاز جدا وافضل من غيره من الشركات الكبيره  ,0.0
اصلي وارخص من السوق  ,0.0
جمييييييل جدا  ,0.0
مفيش عيوب ميزته متر ونص  ,0.0
جوده سيءه جداااا  ,0.0
مطابقه للهاتف شكرا لكم  ,0.0
المنتج جميل وعملي  ,0.0
منتج راءع جدا وجميل وشكرا للباءع علي توفير المنتج  ,0.0
ممتاز جميل  ,0.0
منتج جيد افضل من غيره  ,0.0
سعر المنتج اعلي من جوده المنتج  ,0.0
يعنل علي الايفون جيد ولكن الكيبل بعض الاوقات تهتز الصوره بالتلفزيون  ,0.0
ممتااز جدا ولا فيه عيب ورخيص  ,0.0
منتج ممتاز جدا بسعر مناسب  ,0.0
مبالغه في السعر مقارنه بالمواصفات  ,0.0
الظهر البلاستيك الكاميرا لسيت بسيءه وليست بجيده  ,0.0
خفيف الوزن   جذاب  ,0.0
ممتاز بس بلاستيك  ,0.0
جوده سيءه جدا  ,0.0
ممتاز سلعه اصليه  ,0.0
المنتج جيد ولا اري سلبيات  ,0.0
جيد جدا شحن سريع  ,0.0
مدخل سلك الصوت ضيق وستعاني واعتقد انك ستعاني اذاحتركب شاشه ضد الكسر  ,0.0
ممتاز اكتر من المتوقع  ,0.0
الضمان ضمان سامسونج المصري ام دولي سءال اتمني الرد عليه  ,0.0
انصح فيه اصلي 100  لونه جميل جدا وشكله انيق وقوي جداا  ,0.0
الجوال مره جميل وانصحكم فيه  ,0.0
البطاريه المعالج والكاميرا والشكل الخارجي للحهاز  ,0.0
منتج جيد كما جاء في الوصف  يحمي الهاتف كما يجعلك تستغني عن الباور بنك  ,0.0
موبايل ممتاز بسعر مناسب  ,0.0
ممتاز والسعر مخفض  ,0.0
جهاز ممتاز وامكانيات ممتازه وسعر معقول  ,0.0
افضل شيء بالسوق  ,0.0
جيد ومناسب الحجم  ,0.0
راءع وجوده عاليه  ,0.0
ليس لدي ملاحظات كون الجهاز من الاجهزه المفضله لدي    ,0.0
خامه جيده جدا والسعر ممتاز والتوصيل سريع جدا  ,0.0
حاجه فخمه وراءعه وشكرا للباءع لانه بعتلي ميموري ٦٤ بدل ٣٢  ,0.0
هاتف راءع ولاكن لا تشتريه اشتري A20 افضل وفرق مواصفات  ,0.0
السعر راءع بالاضافه شكل الجوال مميز وجذاب  ,0.0
يصلك كل جديد  ,0.0
الرام عالي شاشه راءعه وبصمه بصراحه افضل جهاز  ,0.0
التواصل مع التاجر وافاد متوافق مع سامسونج S4 بالفعل ولكن اعتراضي ان نفس السلعه عند نفس التاجر بسعر اقل من اللي اشتريت بيه انا اشتريت 185 ولقيته عارض نفس السلعه عنده بنفس المواصفات بالظبط 165      ,0.0
جهاز كماتوقعته  ,0.0
منتج راءع ومناسب جدا بالنسبه لسعره  ,0.0
الزجاج خفيف ومنتج رديء  ,0.0
شاحن جوال اسوء من السيء  يسخن  وخطير  ويسبب حريق   ,0.0
مفيده جدا في السياره  ,0.0
منتج اصلي من نيلكين ونوعيه ممتازه وصلني في التالي شكرا للباءع وشكرا فريق عمل سوق  ,0.0
شكرا سوق  ,0.0
سريع وشاشه جميله بس الكاميرا متوسطه  ,0.0
ممتاز جدا انصح به  ,0.0
منتج سيي جدا جدا  ,0.0
راءع انصح بشراءه  ,0.0
جراب شيك اوي وخامه حلوه وشكل جميل  ,0.0
بصراحه كل ما فيه جذاب  ,0.0
راءع    جوده عاليه   ,0.0
السماعه العاديه ام ٢٠ افضل  ,0.0
موقع جميل جدااااااا معاملتهم محترمه فعلن اقل سعر  ,0.0
جميل ومطابق للوصف  ,0.0
االجهاز وصل كما بالصور  ,0.0
لم يلاحظ الوقت الراهن  ,0.0
اصلي الجوال بالضمان  ,0.0
كابل ممتاز ومنتج جيد  ,0.0
جميل جدا انصح به لهواه التصوير السلفي وخصوصا بليل  ,0.0
بصراحه سامسونج عامل ااااخر والحوال راااءع بكل معني الكلمه السحن سريع فقط بيومين وصل  ,0.0
سعر ممتاز جوده عاليه  ,0.0
الذاكره والرام عالي  ,0.0
جهاز جميل جدا يستحق الاحترام  ,0.0
منتج جيد ومواصفات ممتازه بسعر مقبول  ,0.0
جميل وخفيف وبطاريه تدوم اطول  ,0.0
الجهاز جميل جدا وشكله انيق ويصلح ان يكون هديه يتم تقديمه او جاءزه  ,0.0
التصوير مو مره ممتاز  ,0.0
جيد وسعه تحزين عاليه  ,0.0
شكل عصري  ,0.0
