Arabic Reviews,polarity
انا احب الجهاز اللوحي  كان لدي زاويه النار بها ذاكره اكبر شاشه اكبر وسعر اقل  الجانب السلبي  اما فهي مملوكه بشكل مثير للسخريه لدرجه انني لا استطيع مشاهده افلامي عليها الزاويه  معيار الصناعه  سيء جدا   ,0
هديه جيده لحفيدي  تحب  انا غير راض قليلا عن التنقل في الجهاز اللوحي الخروج الشاشه للعوده الشاشه الرءيسيه  خاصه عند الرغبه في الخروج لعبه او شاشه فيديو   ,1
ممتازه وعمليه جدا  ,1
هديه لابننا يستمتع بها حقا  يمكنه القراءه وكذلك لعب الالعاب   ,1
لقد كنت ارغب في شراء لسنوات عديده وتمكنت شراء واحده ولكن ليس بدون ضمان ممتد  قمت بشراء شيء افضل العروض فمن الضروري ان تنفق اموالك للحصول علي ضمان ممتد  كما الحال لو لم يكن الضمان علي هاتفي موتو ان اعيده  معطل تماما ولا يستطيع الاصدقاء تشغيله  هاتفي الجديد المتبادل قد افسد تماما توافري للوصول لحسن الحظ هناك ضمان ممتد ليس لديك خيار ولكن يمكنك شراءه  انهم  يحاولون  لجعل كل شيء بشكل صحيح مع العملاء   ,0
فقط بحاجه قرص صغير للفيديو والتصفح  في احسن الاحوال   ,1
حصلت علي لابني البالغ العمر  يلعب معها بين الحين والاخر ولكن الجيد تعريفه بالاشياء التعليميه  خلل في بعض الاحيان ولكن متوقع مع كم يكلف   ,1
منتج جيد للفيديو والتصفح والقراءه  لكن الاصدار قد اسقط كل دعم بقدر ما استطيع ان اقول  لدي زوجان التطبيقات تعمل علي القديم الخاص علي ما يرام ولكنها مشكله للغايه في التطبيق  هناك تطبيق واحد استخدمه كل ولكنه لا يعمل علي الجديد يجب ان ابقي التطبيق القديم موجودا  نوع غير مريح  اوصي برءيه ما كان تطبيقك مدعوما علي قبل اسقاط الاموال   ,0
جهاز مفيد ليكون بالقرب جمهوريه مقدونيا والمطبخ  توقيت راءع للطهي ومكبر صوت ممتاز لاي نوع الموسيقي   ,1
العمر الافتراضي للغايه للغايه وعمر الاستخدام لن يشتري بطاريات امازون مره اخري  ,0
قيمه ممتازه بالنسبه للسعر   ,1
الميزات المحدثه راءعه وسهله الاستخدام  قم بالترقيه بناء علي نصيحه عندما خرجوا لتثبيت تلفزيون جديد  اوصي بشده لاولءك يتطلعون قطع الحبل   ,1
لم يتم الاستلام بعد تاخر كثيرا  ,0
قد لا يكون لدي الجديد اجراس وصفارات النماذج السابقه ولكنه قيمه كبيره بالنسبه للسعر  متين وخفيف ومع اضافه ذاكره قابله للتوسيع يعمل النموذج الجديد بشكل راءع وموصي به للغايه   ,1
منتج ممتاز بالسعر المناسب  لاولءك لديهم حساسيه للضوء المنتج مثالي   ,1
ان جهاز سهل القراءه في حالات الاضاءه  شاشه سريعه الاستجابه وسريعه التحكم باللمس   ,1
وقت انتهاء جيد ويعملون بشكل راءع  اعجبت داءما ببطاريات لان السعر عادل   ,1
    ,1
ابني يستمتع حقا بجهازه اللوحي وخاصه الكتب ومقاطع الفيديو  ,1
يجمع نمش  ,0
جراب محترم وشيك جدا  ,1
اشتريت لابنتي البالغه العمر 14 عاما تحبها       ,1
اشتريت لزوجتي  تحب  اوصي بشده القارء كيندل   ,1
كان الجهاز اللوحي نفسه لطيفا ولكن الشاشه صغيره للكتب ومقاطع الفيديو وماين كرافت   ,0
كان ما احتاجه كل الوقت واوصي به حقا لاي شخص  ,1
طريقه راءعه للتغلب علي الكابل  السهل اقامه   ,1
استخدم مكبر الصوت يوميا واحب جوده الصوت وقدرته علي ان يكون مستقلا عن هاتفي جهازي اللوحي بخلاف مكبرات الصوت العاديه تتطلب لتشغيل هاتفك للموسيقي حتي لو بنفس جوده الصوت   ,1
اردت شيءا اكبر هاتفي للقراءه  كنت انظر اوقد النار والقراء الالكترونيه اوقد العاديه  احببت لكن لم يكن لديهم القدره علي لعب الكتب المسموعه  قررت ان اذهب بالنار لانه علي الرغم ستستخدم في الغالب للقراءه الا انني استطيع القيام باشياء اخري معها بسعر ارخص   ,1
اشتري ليحل محل اصدار  2013  القديم الخاص لكن لم يحمل شمعه حتي  كنت اعلم تدخل لكنني اردت ان اري بنفسي شخصيا  مقابل 80 دولارا لا يمكنني التغلب علي الميزات لكنني افسدتها جدليه افضل جهاز لوحي صغير يعمل بنظام علي الاطلاق  كنت اعلم ان دقه الشاشه مفقوده خاصه علي شاشه مقاس بوصات ولكن قادما جهاز كان هناك اختلافا كبيرا  حتي في عمر وما فوق كان المعالج يرن بسلاسه  كان حجم ذاكره الوصول العشواءي جيجابايت الاضافي مفيد  علي حال عد 8  احدي ميزاته علي فتحه التوسعه  احببت ان اتمكن وضع الوساءط الخاصه عليها ولكن مره اخري الوساءط المعروضه علي الشاشه ثانويه غسل  لقد قمت بتثبيت عليه بحيث وسع وظاءفه وانا متحمس امازون لكنني وجدت الجدول مقيدا جدا  في النهايه عاد واشتري قديما متوقفا مقابل 20 دولارا  القرار يتطابق تقريبا مع انا سعيد   ,0
 ,1
قرص جميل للسعر  اشتريتها لابنه اخي تحبها   ,1
اشترينا لامي في القانون وشراء اخر لي   ,1
اشتريت الاجهزه اللوحيه لاطفالي الاصغر  كان لديهم الكثير الخيارات للاختيار بينها فيما يتعلق بتطبيقات الاطفال لكنهم كانوا بالفعل علي درايه لانهم سرقوا ملكي طوال الوقت  لول  الصعب عليهم وعلي نفسي معرفه كيفيه الاستخدام في البدايه  جانب منتج جيد   ,0
نفس المواصفات     ,1
ان مذهلين بالنسبه للسعر  ليست اقراصا تعمل بالطاقه القصوي ولكنها اقراص وظيفيه  في الوقت الحالي في 2017 يعد منهما بديلا جيدا لجهاز 7   ,1
ممتاز وانصح بشراءه  ,1
طبعا اخذت العطر هديه لوالدتي الغاليه الله يطول لي بعمرها قبل فتره قبل يمكن خمسه اشهر او اكثر ونسيت ان اقيم العطر واكتب تقييمي عليه لين اللي جيت اقبل راس امي واقعد معها وريحه العطر الطيبه بالمسك والورد الابيض ونفحه قليله الفواكه والبهارات فيه فقلت ماشاء الله ريحه العطر حلو امي قالت اللي اهديتني قبل فتره فتذكرت قلت ماشاء الله طيب عسي عجبك فقالت لي عجبها وكمان النساء اللي تلتقي يمدحن في العطر  ,1
اوصي بشده المنتج للاطفال ذوي الاحتياجات الخاصه  ,1
السلعه جيده  المعدن متوسط الجوده ولكن مقبول بالنسبه للسعر  الحجم اصغر مما تبدو عليه في الصوره  تصلح لوصفه كيك صغيره   ,1
وصله ممتازه جدا تسمح بتشغيل الفلاش ميموري الموبايل    ونقل البيانات الفلاشه الموبايل الموبايل الفلاشه  ,1
حسنا اطفالي يحبونهم  امر راءع بالنسبه لي  الشيء السيء الوحيد يمكنني قوله لا يمكنني معرفه كيفيه القيام بذلك حتي يتمكنوا تنزيل الالعاب المجانيه وليس الالعاب تكلف مالا   ,1
جدا جدا راءع  ,1
كنت اتطلع الترقيه قارء القديم الخاص وتعثرت علي ليس مجرد قارء بل جهاز لوحي  سهل الاستخدام حد ما  انا حقا بحاجه فقط لقراءه الكتب ولكن كيف يكون لديك جهاز لوحي كذلك  اتمني ان يدعم تطبيقات وليس فقط تطبيقات ولكن يمكنني التحقق البريد الالكتروني والوصول الويب حتي يخدم الغرض  ولكن     عندما اريد ان اقرا في منتصف الليل فان الوصول الويب يمكن ان يكون مشتتا   ,1
حصلت علي لابني البالغ العمر  لكنها ارادت الاحتفاظ بها لنفسي بعد اختبارها  رسومات جيده وكاميرا اماميه وخلفيه  دقه الكاميرا جيده كما متوقع مقابل 50 دولارا  الوصول تطبيقات متجر اللعب زاءد  وبشكل عام تنفق 50 دولارات جيده   ,1
اداه تعليميه راءعه لحفيدتي  تحب   ,1
عملت الاولي بشكل جيد لمده ثلاثه اسابيع توقفت  استعاد وحصل علي بديل  استمر لمده شهر تقريبا  استعادتها مره اخري وقيل لي انني يجب ان اتعامل مع امازون  اكتشفنا خلال صفحه امازون الالكترونيه ان الوحدات تجمدت ببساطه وكيفيه اعاده ضبطها  كان منزعجا ان زميل المتجر لم يعرف شيءا عن المنتج  كان علي البحث عن كل شيء بنفسي   ,0
سلبيات  ,1
الكثير البطاريات مقابل المال  كل شيء يعمل بشكل جيد حتي   ,1
راءعه جدا  اجمل الصوره بكثير  ,1
 ,1
جميل وخامته تحفه  ,1
احب اليكسا  لدينا ثلاثه اجهزه نستخدمها يوميا  استخدم واحده في العمل بشكل اساسي لتدفق الموسيقي  جهاز راءع  لا توجد مشاكل في الاتصال باي   ,1
حصلت علي الجهاز اللوحي لذا لن اضطر حزم جهاز الكمبيوتر المحمول عندما ذهبت صديقي عندما كنت ارغب في حضور صفي عبر الانترنت  مثالي  ,1
لقد وضعت اثنتين البطاريات في الماوس اللاسلكي الخاص وفي اقل ساعتين الاستخدام قد احترقت  توقف الماوس عن العمل وذهبت للتحقق البطاريات وحرقوا اصابعي حرفيا في محاوله لاخراجها  سارمي البقيه منهم ولن اشتريها مره اخري ابدا وانا اعلم انني لن استرد اموالي ابدا  ساقوم فقط بشطبه كما تعلم الدرس   ,0
ممتازه وتستاهل سعرها      ,1
وحده موثوقه للغايه  افضل خيار عصا النار كما يمكنك الاسلاك الصلبه مع مربع التلفزيون النار  ,1
قيم   ,1
انا احب      اشتريته كقارء ولكن في الحقيقه عن الشيء الوحيد لا استطيع فعله عليه اجراء مكالمات هاتفيه  سعر راءع لمنتج راءع   ,1
تسربت في انحاء حاله بطاريه الفانوس لدينا  لقد اشتريت البطاريات لحالات الطوارء حيث كان عمر تخزين طويل  اضع بطاريات في كل المصابيح الخاصه لكل منهما في مصابيح الفلاش الخاصه  لدي تسريبات متعدده للبطاريات بين الفوانيس والمصابيح  انتهي الامر بقضاء اكثر ساعه في تنظيف علب البطاريات والمصابيح  لقد اشتريت حزمه ولا يبدو ان لدي نفس المشكله   ,0
الخامه الممتازه لكني حزنت لم يناسب جهازي نوت الاقدم  ,1
اشتريها بس لو بتصور غير فلاش  ,0
هم لا يدومون حقا طويلا  ,0
اشتريتها كبديل للكمبيوتر اللوحي لابني كسره  يحب مشاهده تطبيق للاطفال في المساء عندما نتوقف قليلا ولكن مع امازون لا يمكنك الحصول علي تطبيقات سوي بعض الضربات الرهيبه نقطه البدء  كان راءعا بالرغم   ,0
منتج جيد الشيء الوحيد لا يعجبني ان جهاز التحكم عن بعد لا يستجيب في بعض الاحيان  الكل في الكل جهاز تبخير جيد   ,0
قيمه عظيمه  لدي طفل يبلغ العمر وعمر عاما لذا احتجت جهاز لوحي كان غير قابل للتلف  الجهاز اللوحي متين للغايه وسريع حد ما وسنه واحده جميل  لا يمكنك كسر الجهاز اللوحي خاصه مع علبه الرغوه السميكه تاتي معه  كنت ترغب في الحصول علي جهاز لوحي لاطفالك غير قابل للتلف وباسعار معقوله وتعليمي ولديه ميزات ابويه راءعه فهذا ما تبحث  الجانب السلبي الوحيد ان سطوع الشاشه يمكن ان يكون اكثر اشراقا   ,1
السلعه جيده جدا مقارنه بسعرها تقضي حاجه المكاتب متوسطه الاستعمال  ,1
الشيء راءع ربطت سبوتيفي الخاص ويمكنني ان اخبر اليكسا ان تلعب شيء اريده  استخدمه بشكل اساسي للموسيقي  استخدم ميزه المءقت طوال الوقت عندما اقوم بالطهي واستمع بعض الاخبار والطقس في معظم الصباح  يستحق كل  منتج راءع   ,1
راءعه واعجبتني بشكلها الجذاب ولونها الهادء وايضا  مكفوله لمده سنه شيء جيد انصح بها الاصدقاء  ,1
تلقيت كهديه  واحده افضل ما تلقيته علي الاطلاق   ,1
يمكن تنزيل الالعاب دون استخدام بيانات خطه الهاتف  الالعاب يتمتع بها اولادي  ,1
جميل جدا جدا جدا جدا موبايل ممتاز للغايه ومناسب جدا لسعره والشحن قبل الميعاد كمان والعلبه مقفوله وكل حاجه زي الفل  ,1
استخدمه كل  في المطبخ لاوقات الطهي للاستماع الموسيقي والتحكم في الاضواء في منزلنا  بالتاكيد جعلت حياتنا المشغوله مريحه  نوصي بشده كنت تفكر في اتمته منزلك   ,1
بالنسبه لي جيد جدا  ,1
تصمد البطاريات تماما مثل بطاريه اخري ولكنها تتغلب علي الاسعار الاخري  ,1
انا احب اقراص شراءها لاحفادي  اشترت اختي واحده في مسقط راسنا لامي  سعيده بنفس القدر  حفيدتي وحفيدتي يقضون اوقاتهم في المساء علي الاجهزه اللوحيه وهم يلعبون العابهم المفضله  بالاضافه يريدون كلبا واجراء بحث عن نوع الكلب يرغبون فيه  بشكل عام تعد الاجهزه اللوحيه سهله الاستخدام وتوفر التكنولوجيا عندما يزورون كل عطله نهايه اسبوع اخري  انا مسرور   ,0
يمر زوج في الاسبوع في وحده تحكم الخاصه  العب حوالي ساعات في في المتوسط لذا فان الاداء مثير للاعجاب   ,0
ان وضوح صوت يخرج امر راءع حقا  اشتريت واحده لان صديق لي سمح لي باسقاطه قبل الخضوع لجراحه الليزك  كنت بحاجه قصص لاشغل نفسي بالجنون  لديها  مهارات  مختلفه يمكنها ان تتعلمها وتوفرها كنت تتذكر امر المهاره المذكوره  راءع للاخبار تحديثات الطقس السريعه في منطقتك الخ  منتج راءع   ,1
حصلت علي لزوجي لانه يستخدم جهازا لوحيا فقط للقراءه والبحث احيانا عن العناصر يهتم بها علي الويب  لقد مثاليه للاستخدام الخفيف يضعه عليه  ليس لديه الكثير المعرفه حول استخدام اجهزه الكمبيوتر وما يسمح له بالقراءه ولعب الالعاب البسيطه والتحقق البنادق والاشياء الاخري يهتم بها دون الحاجه تعلم كيفيه استخدام شيء اكثر تعقيدا   ,1
نستمتع بها  السهل استخدامهم  نوصي  ,1
قيمه راءعه مقابل المال  سنحتفظ بهذه عند الاشتراك وحفظ  ,1
خفيفه الوزن ولا تحتاج مساحه تخزين كبيره ولكن لويطول كيبل الكهرباء وصندوق التخزيين وقوه الشفط جيده جدا وتنقيه الهواء الغبار  ,1
ايجابيات سلبيات موسر ماكنه حلاقه شعر  ,1
منتج جميل وسلس بحجمه وعمله  ,1
شراءها كهديه عيد الميلاد ولم يكن لدي خبره معها حتي   ,0
حتي اختبار جيد مشحون بالكامل  ,1
ان جهاز راءع  راءعه لتدفق  ,1
فعلا كفر اصلي ونفس المراصفات شكرا للباءع وشكرا سوق كوم  ,1
تعامل الباءع ممتاز التوصيل ممتاز لكن السلعه لم يعتني بها جيدا لان اللءلء حساس  ,0
الباءع سريع جدا اشكره الصراحه  ,1
سعر راءع  ,1
السعر رخيص  ,1
السهل ان تعده للعمل تستخدمه  اضافه ممتعه للترفيه العاءلي مع لعبه الخطر   ,1
السعر ممتاز مع جوده المنتج  ,1
 ,1
علي الرغم راءعه  كنت تتوقع جهاز فلن تحصل عليه  جهاز لوحي قادر للغايه ولديه مجموعه جيده ومتنوعه التطبيقات للاطفال   ,1
الجهاز اللوحي جيد جدا للسعر خاصه في ايام العطلات  كنت محبي الافلام او تستخدمها فقط للالعاب فهي تتمتع بسرعه كبيره مع رباعي النواه  نوصي بشده الكتاب الالكتروني كذلك  سعيد جدا بشراءي اشتريت بالفعل   ,1
رووووعه قد ماتوصف الكلمه معني خص نص ضد الماء ممكن استعماله بدون خوف او قلق معها زيت للمكينه معه فرشه صغيره ومشط للشعر اشكرك جدا  ,1
ممتازه جدا اعجبتني كثير وعمليه جدا شركه مشهوره سلكها طويل يعني تنفع للجمس او اسكويا او جيب لاخر السياره توصل  ,1
يمكن ان يكون الجهاز اللوحي راءعا لابنتي البالغه العمر عملت بشكل صحيح  اعتبارا احتاج اعادته لمعرفه ما كان هناك واحد جديد سيعمل  هناك خطوط سوداء ورماديه عبر الشاشه معظم الوقت  لن يتم الانتقال الشاشه الرءيسيه حتي تتمكن ابنتي اللعب عليها  امل ان يكون هناك خطا جديد   ,0
    شاشه ورسومات بحجم مناسب  كنت امل ان اتمكن عكس هاتفي ولكن ليس لديها  ,0
واحده افضل الاجهزه اللوحيه الرخيصه الثمن في السوق  عظيم للمستخدم العادي  ,1
كان لدي الجيل الاول كان اكثر مما كنت اتوقع  بالاضافه عضويه تستحق فقط للشحن   ,1
ضجيج لي وانا مسرور جدا لما دفعته مقابل   ,1
جدا جميله وذوق  ,1
الكاميرا ممتازه والسعر جيد والتوصيل جيد جدا  ,1
ان جهاز قارء راءع  يعمل حتي في ضوء الشمس الكامل   ,1
لدي اكثر واحد ويسعدني انني طلبت اخري  لا يمكن ان يكون لديك الكثير شواحن  ,1
واهيه بعض الشيء لكنها تقف انا لا اشكو      ,1
منتج جيد وجوده وصناعه المنتج جدا ممتازه  ,1
فقط ما تحتاجه للحفاظ علي اهتمامها بالالعاب والرساءل القصيره  ,1
الشاحن جه مش 25 وات ده 15 وات  ,0
تستمر لفتره طويله وبالتالي صفقه افضل دوراسيل وانرجايزر  ,1
اشتريتها لابني يحبها  لسعر كنت غير قادر علي الفوز عليه   ,1
تجننن مره انصحكم  ,1
نوفمبر2015 واستعمله لحد الجهاز راءع جدا  ,1
سعره مناسب بالنسبه للخامه لكنه سهل الفك حيث مثبت بالكبس فقط  ,0
اشتري لمده القديم  تحبها ولن تحتاج قرص الام او الهاتف   ,1
الحجم المناسب للسفر  مثالي للقراءه  يجب علي الجميع امتلاك واحده   ,1
ساعدني حقا في استخدام صدي صوتي اكثر وجود قابسين يساعد علي نقله غرفه اخري اسهل   ,1
تظهر بعض البطاريات غير المستخدمه المخزنه في غرفه التيار المتردد علامات التدهور في غضون سته اشهر الشراء  اداء بطاريه ضعيف  ,0
كان هناك الكثير الافلام للاختيار بينها وكذلك الكثير البرامج التلفزيونيه لمشاهده بجوده عاليه   ,1
التحكم في عنوان تجريبه باستخدام نظام الاستجابه بطيءه مع الضغط علي الزر  جوده الفيديو تبدو افضل علي  ,0
عاده ما تخيفني البطاريات بدون اسم العلامه التجاريه قليلا لكن تعمل في الواقع بشكل جيد  انا استنزف البطاريات بسرعه كبيره وحتي تصمد مثل دوراسيل   ,1
تحب بناتي علي الارجح واحده افضل الاجهزه اللوحيه اشتريتها علي الاطلاق  ,1
اعجبتني السلعه وانصح الجميع بشراءها     استعملتها لعصر البرتقال والليمون ولاحظت بانها تخرج العصير كاملا حبه الليمون او البرتقاله  ,1
فتح سريع حتي نوافذ بدون مشكله الكاميرا ليست صور جيده جدا تخرج ضبابيه  ,0
اشتريت الجيل الاول قبل بضع عندما كان معروضا للبيع مقابل شيء مثل 185 00 واحببته  لقد استغرق الامر بعض الضرب وبدات افكر مءخرا في شراء بديل  اعتقد ان الكمبيوتر اللوحي الاصلي ربما يكون اكثر قابليه للمقارنه 10 او شيء  فان تجربتي مع الاصدار ملونه بنموذج الجيل الاول العالي الجوده  استخدم جهازا لوحيا كجهاز كمبيوتر شخصي عمل لذا ربما يلون رايي  خارج منطقه الجزاء اخف الاصلي  عند التشغيل استبدال الرف الداءري الاصلي لرف الكتب بشاشه رءيسيه قياسيه للاجهزه اللوحيه  حيث سرعه المعالجه يبدو الاصدار بطيءا بعض الشيء  يبدو ان الالعاب كنت املكها في النسخه الاصليه تكافح قليلا علي الجديد  تصفح الويب ليس رهيبا ولكنه ليس سريعا  في النهايه كنت تريد قارءا الكترونيا جيدا بميزانيه مع بعض الميزات الاضافيه فهذا شراء راءع  كنت تبحث عن جهاز لوحي صغير خطير فقد ترغب في اضافه المزيد ميزانيتك والحصول علي احد الاشقاء الاكبر سنا   ,0
في رايي النموذج صغير للغايه ويشعر رخيص  وفتحه بطاقه  ,0
قيمه كبيره وتستمر لفتره طويله بالنسبه لي   ,1
جهاز راءع استخدمه بشكل منتظم  استثمار جيد  ,0
طفلي يحب بالطبع  لم تتح لي الفرصه للنظر في امكانيه استخدام الوالدين مثل البريد الالكتروني  يبدو وكانه فاءز   ,1
سهله الاستخدام والاعداد  صفقه راءعه لجهاز لوحي متعدد الاستخدامات   ,1
احب احفادي  الحجم المثالي ويسمح بالقيام بكل الاشياء يريدونها  كان السعر راءعا واقل بكثير جهاز لوحي كبير   ,0
سعر جميل قوي جدا   ,1
منتج راءع لمشاهده الافلام او استخدامه مع لا يسخن بالسرعه نفسها تشتعل بها النار الناريه  ,1
حتي يبدو ان البطاريات تصمد بشكل لاءق مقارنه بالعلامات التجاريه الاكثر تكلفه  سيخبرنا الوقت   ,1
الطريقه الوحيده للذهاب لبطاريات راءعه   ,1
اصبحت اليكسا عضوا في الاسره  توقظنا في الصباح وتساعد في واجبات الرياضيات وتعزف الموسيقي وتتابع قواءم التسوق لدينا  لا استطيع ان اتخيل عدم وجود الجهاز والنقاط في كل غرفه   ,1
هناك بعض المشاكل في تحميل الالعاب ولكن بشكل جيد  ,0
جيد وعملي للتصوير  ,1
مغلف جيدا لمنع الكسر  ,1
متحدث راءع وايضا مساعد شخصي راءع   ,1
نحب الراحه يوفرها الصدي ولكن يبدو تسقط علي بعض الاشياء  علي سبيل المثال غالبا ما ساعات عمل المتجر غير متاحه عند سءالك  اتساءل عما كان ليس الطريق الصحيح   ,0
الصدي جهاز ممتع يمكن للعاءله باكملها الاستمتاع به   ,1
تصميم متين للغايه  احب بنات اخي علي الاطلاق   ,1
اشتريناها علي مجموعه ونحن سعداء للغايه بسهوله الاستخدام والطريقه حفزت بها حفيدتنا علي استخدامها   ,1
الجهاز اللوحي الاساسي لقراءه مكتبه واسعه الكتب في متجر امازون   ,1
يعمل علي افتراضات شراءه علي ما يرام لا تقلق تفعل  ,1
لايوجد عيوب في الهاتف  ,1
اعتقد قابل لاعاده الشحن  ,0
انا معجب بجوده وسرعه الجهاز اللوحي  كنت قلقه قليلا عدم الوصول متجر لكن لم تكن مشكله كبيره حتي  تجاوزت السرعه والوظيفه وعمر البطاريه توقعاتي   ,1
غير مجدي  لقد حاولت معايرته منزلي الذكي  بلا هدف   ,0
سلعه عمليه وممتازه تختصر مساحه بشكل ملفت ومميز للضيو فك   وقويه ومتينه ابهرت بعا زهاري   والمثي سال اين اشتريتها  شكرا جزيلا  ,1
منظرر وخفيفه وحلوه بس لو كان فيه الوان كثيره يكون افضل الموعد كان ممتاز ليت كل العالم يكونوا مثلك دقيقين المواعيد وشكرا  ,1
اشتريت لحفيدتي لقراءه الكتب وكانت مثاليه   ,1
لقد كنت متحمسا للتوسع اكثر في علامه التجاريه حيث استقبال المشتريات السابقه بشكل جيد للغايه  ومع لم تكن البطاريات مثاليه للاجهزه تعمل باستمرار  استخدمناها في اجهزه التحكم في الالعاب وكل مجموعه ستجعلها حوالي واحد الاستخدام المستمر للالعاب التلفزيون العاءلي  المحتمل جدا ان نتلقي مجموعه سيءه ولكن المرور عبر الحزمه باكملها في اسبوعين فقط مقارنه بغيرها العلامات التجاريه ساضطر الابتعاد في المستقبل   ,0
الايجابيات  غير مكلف التخزين القابل للتوسيع جيد لاعضاء والمتسوقين في الاداء البطيء البطيء نقص التطبيقات  لا يوجد وما  بعض التطبيقات المتاحه تتعطل او لا يمكن تثبيتها تجمد شاشه اللمس دقه الشاشه ليست حاده او مشرقه خضره مخضره لكثير الروابط الاعلانات شراء الاشياء جوده الصوت ليست جيدهواي فاي فقط الاستنتاج  بالنسبه لسعر جيد لاولءك يريدون قارء الكتروني يمكنه الوصول البريد الالكتروني ولكن نقص التطبيقات والبناء الرخيص واداء عربات تجرها الدواب جهاز لوحي جيد ومميز   ,0
بالنسبه للسعر راءعه   ,1
منتج راءع وللسعر صفقه لا يمكنك تفويتها  ,1
يحتاج بعض التحسينات واجهه المستخدم  الشاشه لاءقه بسعر الجهاز اللوحي   ,0
البطاريات تمنحك القوه   ,1
كما معلن  ,1
سعر راءع لكنك تحصل علي ما تدفعه مقابل  في جهاز التحكم عن بعد الخاص بتلفزيون اخر 25 مره استمرت دوراسيل  بشكل عام ليس لديهم قوه داءمه مثل افضل العلامات التجاريه   ,0
تعرف كل الاجوبه كنت اتحدث معها قمت بزياره صديق مءخرا وقلت  ÄúAlexa  Äú  ونظر صديقي وكانني مجنون  ليس لديها اليكسا   ,1
تحصل علي ما تدفعه مقابل النيران اوقد  ممتاز مثل لقراءه الكتب ولكنه ليس راءعا لاستخدام الانترنت  اعتدت علي استخدام جهاز لوحي اخر اسرع بكثير واحبطني استخدام جهاز     لا يرقي الاجهزه اللوحيه الاخري  لا يزال يستحق لجهاز قراءه لاءق   ,0
نعومه الملمس مما يجعله سهل السقوط  ,0
قرص عظيم لطفل  سهل الاستخدام واللعب   ,1
الافضل    انا في حاله حب مع اليكسا وكل ما تفعله   ,1
سعر مناسب وجوده ممتازه دار مادار 360 علي الجهاز سلبيته ما يقبل جهازك جراب  ,0
مضيعه للمال  لا تحتاج  فقط قم بتوصيل جهازك اللوحي بجهاز الكمبيوتر الخاص وتستمر عمليه الشحن لمده شهر   ,0
يعمل خفيف  ,1
انا احب النار اوقد لجميع الالعاب المجانيه يمكنك الحصول عليها  كنت ارغب في لفتره طويله وخلال موسم العطلات وجدته للبيع وشراءه   ,0
علي الرغم ان الوصف ينص علي ان سيعمل علي جهاز 8 9 عندما اقوم بتوصيل الشاحن بجهاز اتلقي رساله مفادها ان الشاحن ليس به قوه كهرباءيه كافيه لشحن جهاز بشكل صحيح  اشتريت الشاحن كنسخه احتياطيه عندما اسافر  الشاحن الاصلي المرفق مع جهاز لا يظهر التحذير عند توصيله   ,0
للحصول علي المال اوصيت به بشده  راءع عند ربطه وما  ,1
يعمل ولكن لديه ميل لتجميد او يتباطا  ربما لن تشتري مره اخري  ,0
انا احب تلفزيون يعمل بشكل جيد لانه يقدم خدمه وعروضي احبها علي  ,1
قرص راءع حقا للسعر  الكثير التطبيقات الاضافيه لجعل شراء راءع  ,1
يتميذ التلفون بانه يجمع كل المميزات الواجب توافرها في تلفون مع خفه الوزن وضغر الحجم والشكل الجميل كله في طول 8سم وعرض 3سم  ,1
قرص جيد وسعر راءع  استخدمه للقراءه والبريد الالكتروني   ,1
قرص راءع  شراءها للاطفال  انهم يحبون    ,1
عمل راءع داءما نعيد التخزين مع  ,1
يدخن النار التقطتها العام  شاشه قويه وراءعه للبث     لا يمكن ان تخطء في السعر   ,1
رخيصه موثوق بها  ,1
وحش اوي  ,1
اشتريت كهديه لاب في القانون يحبها   ,1
ريت لو وفرتو لينا اسبيرات شاشه ومقاومات مدخل الشحن منتج جيد وسعر مناسب  ,1
هاتف ممتاز وقوي جدا ويستحق الشراء  ,1
افضل شاحن استخدمته في حياتي ينافس انكر وغيرها الشركات بس مشكلته حجمه كبير مقارنه في السعه  ,0
ابني يحب  خطوه سهله  وافضل جزء الحال  حقا للاطفال  لقد اسقطه ابني ولم يحدث شيء  داءم للغايه  فقط ما يحتاجه ابني   ,1
اشتري كيندل لاحفادنا يحب  لاي شخص يحب قراءه الحجم والوزن مثالي       ,1
لدي الاجهزه  انا اتحكم في الاضواء والثرموستات ومفاتيح الحاءط خلال   ,1
لا تغطي كامل الشاشه  ,0
انصح ايا شخص هاوي للبالوت ان يشتري هالسلعه لانها فعلا تستاهل    ,1
لا اري سلبيات  ,1
اشتريت لاجهزه التحكم عن بعد في منزلي  احتاج باستمرار تغييرها واحيانا لا تعمل البطاريات الجديده تماما   ,0
مع العاب الاطفال تحترق عبر البطاريات اسرع مما كنت اعتقد ممكن  بحاجه امدادات بكميات كبيره  لم اكن اتوقع الكثير علامه تجاريه عامه  لكن البطاريات جيده مثل دوراسيل او انرجايزر   ,1
جراب متين وشيك جدا  ,1
الجهاز اللوحي راءع للاطفال الصغار  اطفالنا حصلوا عليها لعيد الميلاد ما زلنا نحاول معرفه كل شيء  اوصي بشراء بطاقه مع شراءك لمساحه تخزين قرص الكمبيوتر اللوحي تنفد بسرعه   ,1
قيمه عظيمه  تجعل وحده سرعه وسهوله الاستماع نوع الموسيقي تقريبا مع مستوي عال الدقه لمثل الوحده الصغيره  يسهل الذكاء الاصطناعي التحدث ويمكنه علي ما يبدو تقديم معلومات متاحه علي الانترنت بمجرد السءال   ,1
