_id,negative_review
ObjectId("5e6e2be0fe6ac8a1e6685404"),أود أن أقول أنه تم الرد على 50٪ من الأسئلة التي تطرحها - كثيرًا لا أعرف. لا تحصل على نفس المستوى عندما yopu جوجل شيء لذلك لست متأكدا لماذا الفرق. آمل أن يكون هناك المزيد من الترقيات التي يمكنك تنزيلها.
ObjectId("5e6e2be5fe6ac8a1e6685405"),اليكسا رائعة وتعمل بشكل جيد. أكبر المشكلات هي أن Bing هو محرك بحث فظيع ولا بد أنه خاطئ ضد Google. في كثير من الأحيان لا يفهم السؤال أو يعطي إجابات خاطئة في حين أن OK google تعطي استرجاعًا أفضل بكثير. كما أن موسيقى أمازون محدودة إلى حد ما. يجب أن يسمح بالقدرة على تشغيل مكتبات Sonos أو iTunes.
ObjectId("5e6e2be8fe6ac8a1e6685406"),لا يسعني إلا التفكير في طريقة واحدة لوصف هذا البند ... غير المرغوب فيه !!!
ObjectId("5e6e2bf5fe6ac8a1e6685407"),لدي العديد من منتجات أساسيات أمازون وأخبر أصدقائي دائمًا كم أحبها. بعد شراء بطاريات أمازون بحجم AAA وحجم AAA ، شعرت بخيبة أمل كبيرة. تستمر كل بطارية لمدة يوم أو يومين على فرشاة أسنان كهربائية ، ووحدة تحكم لاسلكية لأجهزة إكس بوكس ، وجهاز تحكم عن بعد لجهاز روكو وغيرها من الأدوات اليومية. أنا مندهش للغاية ، لأنني أشتري علامات تجارية للبطاريات مثل rite aid و acme و Walmart ، إلخ.
ObjectId("5e6e2c01fe6ac8a1e6685408"),مثل اليكسا ولكن يجب أن يكون أكثر تفاعلية مثل سوري.
ObjectId("5e6e2c08fe6ac8a1e6685409"),إنه يعمل بشكل رائع ، ليس فقط ما أردته لابنتي.
ObjectId("5e6e2c0cfe6ac8a1e668540a"),إنه قرص مبتدئ. ليست واجهة رائعة. أفضل قرص أكبر حجمًا
ObjectId("5e6e2c11fe6ac8a1e668540b"),كما يتوقع المرء ، هذا جيد على ما هو عليه. جهاز لوحي 50 دولارًا. أفضل من الأجهزة اللوحية الأخرى التي يبلغ سعرها 50 دولارًا في السوق. أسرع وأكثر استقرارا. إذا كنت تبحث عن جهاز لوحي لطفل أو لركوب الأمواج الأساسي ومقاطع YouTube ، فلا بأس. التطبيقات محدودة مقارنة بمتجر google play.
ObjectId("5e6e2c15fe6ac8a1e668540c"),المواصفات جيدة وتشعر بالصلابة ولا يمكنها تحمل نظام التشغيل. لا يمكنك التخلص من العديد من الإعلانات ، وليس حسب التخصيص الذي أريده. إذا لم يزعجك ذلك ، فهو جهاز لوحي جيد مقابل السعر. لا تتوقع تشغيل الألعاب عليه ، وليس قويًا بما يكفي لذلك.
ObjectId("5e6e2c1cfe6ac8a1e668540d"),سنرى كيف تصمد
ObjectId("5e6e2c21fe6ac8a1e668540e"),برزت بطاريات مفتوحة داخل أضواء كاشف الحركة مما تسبب في فوضى وتدمير الكاشف. لن أشتري هذه العلامة التجارية مرة أخرى.
ObjectId("5e6e2c26fe6ac8a1e668540f"),لن تشتري هذه مرة أخرى. أعطيته على مضض نجمة ثانية لأن السعر كان جيدًا ، لكن البطاريات هي نجمة واحدة تقريبًا. هذه تحصل على مراجعات جيدة لذلك كنت متحمسًا لها. ثم استمر الأطفال في العودة بسرعة كبيرة يطلبون بطاريات جهاز التحكم عن بعد وي. لم يكن من المنطقي بالنسبة لي حتى ألقيت ببعضها في جهاز قياس ضغط الدم. يعمل هذا الشيء لعدة أشهر أو سنوات على مجموعة من البطاريات ، ولكن ليس هذه! أسابيع فقط مع هذه. ليس لدي أي نوع من العدادات أو أي شيء من هذا القبيل لفحصها ، ولكن الدليل قيد الاستخدام ....... إنه فظيع. اشترِ شيئًا آخر باسم تجاري.
ObjectId("5e6e2c2cfe6ac8a1e6685410"),عمل رائع وسريع في الأسبوعين الأولين ثم توقف عن العمل. أفهم أنه في بعض الأحيان تكون الأشياء مجرد قطعة معيبة ، لذا قمت بتسجيل الدخول إلى أمازون وحاولت استبدالها ، ولكنني اكتشفت أن النافذة لتبادلها قد أغلقت. كنت قد حاولت إعادته في وقت أقرب ، لكنني كنت خارج الولاية لعدة أسابيع أزور ابنتي التي ساعدت للتو على توائم ثلاثة توائم ، ومساعدة الآخرين ، لذلك قررت أن أنتظر فقط حتى أعود إلى المنزل للقيام بذلك. في الوقت الذي اقتربت فيه ، كان الوقت قد فات. لذا فقد أهدرت أموالي بالكامل. إذا قامت Amazon بتصحيح هذه المسألة وأرسلت لي بديلاً ، فسأقوم بتحديث مراجعتي.
ObjectId("5e6e2c31fe6ac8a1e6685411"),قدرات محدودة للغاية. اعتدت على استخدام "OK Google" على هاتفي .... Alexa ليس قريبًا من المساعدة أو الحدس. إنه أشبه بـ Siri Wish ، كان من الأسهل وضع مشتريات iTunes في مكتبة Amazon لتشغيل Alexa. ومع ذلك ، كنت أعرف ما كنت أحصل عليه. على أمل تحسن التكنولوجيا في غضون عامين.
ObjectId("5e6e2c35fe6ac8a1e6685412"),نصف البطاريات لا تعمل!
ObjectId("5e6e2c3afe6ac8a1e6685413"),اشتريت جهاز Kindle Fire 16GB لابني البالغ من العمر 6 سنوات في يونيو. بعد 4 أشهر ، أصبح منفذ الشحن مفكوكًا ولن يتم شحن الجهاز. تدرك Best Buy المشكلة ولن تفعل شيئًا حيالها. لن تضمن أمازون منتجها لأكثر من 90 يومًا وقالوا إن منافذ الشحن تنكسر غالبًا إذا كان الأطفال يستخدمونها! ليس لديهم خيارات لإصلاح الجهاز ويقدمون خصمًا صغيرًا فقط إذا اشتريت واحدًا جديدًا. لا تقف أمازون وراء هذا المنتج. إنهم يدركون العيب ويستمرون في بيعه.
ObjectId("5e6e2c3efe6ac8a1e6685414"),هذه مسرفة جدا !! البطاريات القابلة لإعادة الشحن أفضل بكثير !! أمازون القابلة لإعادة الشحن من أمازون فهي رائعة !! ويمكنك استخدامها وإعادة استخدامها وإعادة شحنها وإعادة استخدامها مرة تلو الأخرى ومرة أخرى ومرة أخرى !!
ObjectId("5e6e2c42fe6ac8a1e6685415"),بطاريات لائقة. طيب الحياة.
ObjectId("5e6e2c47fe6ac8a1e6685416"),إنه ضيق للغاية ، إذا كنت تشاهد vid أو utube ، يتم قطع بعض الصورة. لا يمكن محو التاريخ بالكامل. إنه يحتفظ به ثم يوصي بالاستناد إلى تاريخك ، حتى لو قمت بمسحه. بيع الأمازون طوال الوقت أمر ممل للغاية. لا أذهب أبدًا إلى إعلان يتبعني من موقع إلى آخر ولكنه موجود في كل مكان. ممل. كان النار 8.9 HDX. كانت مثالية ، وتوقفوا عن هذا الخط. إنه مغناطيس بصمة! يجب تنظيفه يوميًا.
ObjectId("5e6e2c4ffe6ac8a1e6685417"),فرض التحديث عند تشغيله لأول مرة. يجب أن تنتظر لمدة ساعة دون أن تفعل أي شيء على الجهاز اللوحي. تجربة مستخدم سيئة حقا.
ObjectId("5e6e2c53fe6ac8a1e6685418"),اشترينا هذا لابني كجهاز لوحي بديل. إنه يحب ذلك ولكنه لا يحب حقيقة أنه ليست كل لعبة متاحة في متجر google play متوفرة على هذه اللعبة. وعموما هو قرص عظيم. يعمل بسرعة ويستمتع به.
ObjectId("5e6e2c58fe6ac8a1e6685419"),هذه البطاريات هي الأسوأ. يتسربون ويموتون بسرعة شديدة. لقد استبدلت البطارية في ساعة مطبخي مرتين في الشهر الماضي. تستمر حوالي 6 ساعات من الاستخدام في جهاز تحكم عن بعد وي. تعجبني عادةً العلامة التجارية amazon basics ، لكن هذه البطاريات كانت مهدرة تمامًا.
ObjectId("5e6e2c5cfe6ac8a1e668541a"),وقت الفراغ حتى الآن ليس بديهيًا للغاية ويبدو أنه يجب أن تكون على الجهاز. لا واجهة ويب لذلك.
ObjectId("5e6e2c60fe6ac8a1e668541b"),لا أعرف لماذا انتهيت مع AAA ، عندما طلبت AA ... حسنًا
ObjectId("5e6e2c64fe6ac8a1e668541c"),قرص بداية جيد ، ولكنه بطيء جدًا جدًا. لا أتوقع وأنا أستمتع بهذا الطفل المخلص. ولكن بالنسبة للمبتدئين الحقيقيين ، سيكون الأمر على ما يرام.
ObjectId("5e6e2c68fe6ac8a1e668541d"),HUB يكاد يكون عديم الفائدة. انتهى الأمر باستخدام قطع غيار Philips HUB. سوف يكتشف المحور المدمج فقط 2 من أصل 12 لمبة. 3 أيام من المحاولة. جسر HUE 12 من أصل 12 المحاولة الأولى.
ObjectId("5e6e2c6cfe6ac8a1e668541e"),لسوء الحظ ، كنت أستخدم جهازًا لوحيًا فائقًا جدًا عندما قررت شراء جهاز Amazon Fire اللوحي. المقارنات لا مفر منها. يعمل Amazon Fire. تطبيقات Amazon فقط ليست مثل Google. الجهاز اللوحي ليس مبسطًا مثل الجهاز اللوحي الآخر.
ObjectId("5e6e2c70fe6ac8a1e668541f"),تستمر لمدة يوم في وحدة تحكم Xbox ، إذا كنت محظوظًا
ObjectId("5e6e2c79fe6ac8a1e6685420"),اشتريت هذا المنتج من أمازون قبل شهر تقريبًا ، بدت المراجعات رائعة لذا قمت بتجربتها ، وبعد استخدام البطاريات في وحدات تحكم Xbox One الخاصة بي لمدة أسبوعين تقريبًا ، بدأت وحدة التحكم في العمل. بعد مزيد من الفحص ، راجعت البطاريات ، وكانت المقصورة مبللة قليلاً ، لذلك قمت بتنظيفها وذهبت للحصول على بطاريات جديدة (لا تزال في الغلاف البلاستيكي) وكانت جميع البطاريات تحتوي على بقايا زيتية حولها (بعض أنواع التسرب). بشكل عام ، لا تحفظ المال هنا لأنك قد تفقد معداتك والأموال التي تنفقها على البطاريات.
ObjectId("5e6e2c7dfe6ac8a1e6685421"),حصلت على هذا لعمري 9 سنوات والعديد من الألعاب التي يريد أن يلعبها لا يمكن الوصول إليها على هذا الجهاز اللوحي. يبدو أن هذا موجه أكثر نحو الأطفال الأصغر سنًا. حالة جيدة رغم ذلك ويحافظ على أمان الجهاز اللوحي. سيكون من الصعب كسر !!
ObjectId("5e6e2c81fe6ac8a1e6685422"),حياة قصيرة للغاية. كنت أتوقع حقا بطارية لائقة ، ولكن للأسف لم يكن كذلك.
ObjectId("5e6e2c87fe6ac8a1e6685423"),لن أشتريه مرة أخرى ... لا يبدو البرنامج مدمجًا بشكل جيد مع الأجهزة الموجودة على هذا الجهاز. لدي أيضًا صدى وليس لدي نفس مشكلات الاتصال التي أفعلها مع هذا. لقد أحببت الميزات المتاحة مع هذا ... قابلية الحمل بشكل أساسي مع عمر بطارية طويل ، ولكن مع وجود مشكلات في الاتصال لا أستطيع أن أوصي بها. لقد نظرت في المراجعات عبر الإنترنت منذ الشراء واكتشفت أنني لست الوحيد الذي يشعر بهذه الطريقة. الصوت ، عندما يكون متصلاً ويستجيب ، مذهل.
ObjectId("5e6e2c8bfe6ac8a1e6685424"),جيد إذا كان استخدام الجهاز اللوحي منخفضًا وليس معقدًا للغاية. جودة اللون متوسطة فقط.
ObjectId("5e6e2c8ffe6ac8a1e6685425"),كان الجهاز اللوحي نفسه لطيفًا ، ولكن الشاشة كانت صغيرة للكتب ومقاطع الفيديو وماين كرافت.
ObjectId("5e6e2c93fe6ac8a1e6685426"),هدية عيد الميلاد لمدة 8 سنوات. انتهى الأمر بالعودة. بطيء جدًا وغير كافٍ لمحتوى عمره 8 سنوات. أطفال ....... حماية رائعة لعامين
ObjectId("5e6e2c97fe6ac8a1e6685427"),هم حقا لا يدومون طويلا
ObjectId("5e6e2c9bfe6ac8a1e6685428"),جودة صوت رائعة وتتصل بجهازي iPhone. أستمع إلى Pandora والكتب وهو أمر رائع
ObjectId("5e6e2c9ffe6ac8a1e6685429"),يعمل بشكل جيد ولكنه بطيء أو خلل. في كلتا الحالتين إنه جيد للسعر.
ObjectId("5e6e2ca3fe6ac8a1e668542a"),هذه البطاريات هراء. تستمر بضعة أيام في وحدة تحكم xbox. إنرجايزر يستمر لمدة أشهر. لا تضيع أموالك.
ObjectId("5e6e2ca7fe6ac8a1e668542b"),صغير جدًا لـ 17 عامًا ، يحسده على نوبة ضيقة جدًا. خلاف ذلك منتج عظيم
ObjectId("5e6e2cabfe6ac8a1e668542c"),سعر رائع - لكنك تحصل على ما تدفعه مقابل. في جهاز التحكم عن بُعد الخاص بتلفزيون Xfinity ، هذه آخر 25 مرة استمرت فيها دوراسيل. بشكل عام ، ليس لديهم قوة دائمة مثل أفضل العلامات التجارية.
ObjectId("5e6e2caffe6ac8a1e668542d"),اشترى كهدية للذهاب مع الهزاز.
ObjectId("5e6e2cb9fe6ac8a1e668542e"),إنه أكثر للأشخاص الذين يريدون القراءة بدون وهج
ObjectId("5e6e2cbdfe6ac8a1e668542f"),هذا الجهاز اللوحي جيد لتصفح الويب ، والتحقق من رسائل البريد الإلكتروني ، ومشاهدة مقاطع فيديو يوتيوب ، ... الشاشة صغيرة ولكنها لا تزال أكبر من أي هاتف ذكي ، إنها بطيئة بعض الشيء ولكنها ضجة جيدة مقابل المال. عيب كبير: لا يمكن الوصول إلى google العب ولا يدعم Chromecast إذا كنت تريد الإرسال إلى التلفزيون.
ObjectId("5e6e2cc2fe6ac8a1e6685430"),لم تستخدم بعد ........
ObjectId("5e6e2cc5fe6ac8a1e6685431"),أفضل في متجر الدولار بغض النظر عن العلامة التجارية
ObjectId("5e6e2cc9fe6ac8a1e6685432"),بطيئة ، يمكن إيقاف الإعلانات على الشاشة الرئيسية مزعجة مقابل رسوم
ObjectId("5e6e2cd6fe6ac8a1e6685433"),انتهى بي الأمر بإرجاع هذا الجهاز اللوحي. بالنسبة للسعر ، 40 دولارًا ، كان أداء الجهاز اللوحي جيدًا للغاية. ومع ذلك ، إذا كان لديك المال ، فافعل لنفسك معروفًا واخرج من مجموعة Amazon. أجهزة iPad رائعة ، في رأيي أنها الأفضل ، لكنها تكلفها $$$$. من تجربتي ، فإن Samsung Tab A line هو جهاز لوحي متين بميزانية $$. غالبًا ما يمكنك العثور على واحد معروض للبيع مقابل 150 دولارًا أمريكيًا وهو سعر جيد للغاية ، إذا كان المال هو مصدر قلقك الوحيد ، فمن المحتمل أن يعمل هذا بشكل جيد بالنسبة لك.
ObjectId("5e6e2cdafe6ac8a1e6685434"),أحبها كثيرًا ، وأعجبني كثيرًا ، وأعجبني كثيرًا !!!
ObjectId("5e6e2ce2fe6ac8a1e6685435"),استثمارا سيئا. بعض البطاريات لم تعمل حتى - لا يوجد عصير فيها. فوجئت حقًا بالجودة الرديئة ، Amazon Basics.
ObjectId("5e6e2ce7fe6ac8a1e6685436"),أنا متناقض بشأن هذا الجهاز اللوحي. إنها نقطة سعر رائعة وجودة الصورة مذهلة. إنه رائع لمشاهدة Netflix. ولكنك مقيد فقط بالتطبيقات المتاحة على أمازون. لا يمكنني تنزيل المتصفح الخاص بي إذا كان الاختيار أو حتى تطبيق بحث google. بالإضافة إلى ذلك ، الجهاز اللوحي مرتبط بـ Amazon ، وهو غير قابل للاستخدام بشكل أساسي إذا لم يكن لديك حساب Amazon صالح ، فقد اشتريت جهازًا لوحيًا إضافيًا لشخص غير تابع لـ Amazon ولم يتمكنوا من تنزيل أي تطبيقات.
ObjectId("5e6e2cecfe6ac8a1e6685437"),كنت أتمنى أن أجد شيئًا عالميًا كجهاز لوحي ولكنك تحصل على ما تدفعه مقابل.
ObjectId("5e6e2cf1fe6ac8a1e6685438"),الجهاز اللوحي على ما يرام. إنها تعرض الإعلانات على شاشة القفل ، والتي لا يمكنك تعطيلها ، على حد علمي. ولكن بالنسبة للسعر ، لا يمكنني أن أشكو حقًا. اشتريتها بسعر 35 دولارًا للبرميل. لن أسمح لي بتنزيل Instagram لأي سبب أيضًا.
ObjectId("5e6e2cf8fe6ac8a1e6685439"),هذه لم تستمر طويلا فقط بضعة أشهر في ساعات الحائط.
ObjectId("5e6e2cfcfe6ac8a1e668543a"),لست متأكدًا من أن هذه المنتجات تستمر ما دامت العلامات التجارية الأكثر شهرة. ربما حصلت للتو على مجموعة سيئة. غير متأكد.
ObjectId("5e6e2d00fe6ac8a1e668543b"),حصلت على هذا Kindle Fire لاستبدال جهاز كمبيوتر محمول مات. حتى الآن أنا سعيد للغاية. إيجاد أشياء جديدة يمكنها القيام بها. لست سعيدًا بالكاميرا ، ولكن قد لا أعرف كل التفاصيل المتعلقة بها حتى الآن.
ObjectId("5e6e2d05fe6ac8a1e668543c"),الشخص الذي تم شراؤه في Best Buy كان به خطوط سوداء ورمادية تظهر عبر الشاشة عند التشغيل. لقد ازداد الأمر سوءًا أثناء حدوثه. تم الاتصال بـ Amazon عبر Chat وحدد وجود شيء خاطئ ، وتبادله. يعمل الاستبدال من Amazon ، لذلك سأضع علامة "نعم" للتوصية به.
ObjectId("5e6e2d09fe6ac8a1e668543d"),إنه يبدو قصديرًا جدًا ولا يبدو صوت الجهير رهيبًا اشترى رابط صوت bose ونقطة أمازون للتوصيل بها
ObjectId("5e6e2d0dfe6ac8a1e668543e"),هذه لا تعمل بشكل جيد للغاية
ObjectId("5e6e2d16fe6ac8a1e668543f"),لن يبقى متصلاً بشبكة WiFi. عند توصيله ، يجب أن يكون الجهاز في نطاق 6-8 قدم من جهاز التوجيه. تحتاج هذا في المطبخ. لا ترغب في المشي أكثر من 25 قدمًا لاستخدامه. تعمل أجهزة wifi الأخرى الخاصة بي في كل مكان في المنزل بالإضافة إلى معظم الفناء والحديقة. لذلك أنا لا أفهم. سئمت من النظر إليها - عديمة الفائدة.
ObjectId("5e6e2d1afe6ac8a1e6685440"),اساسي جدا. إذا كنت بحاجة إلى أكثر من الأساسيات ، فابحث عن جهاز Android لوحي.
ObjectId("5e6e2d1efe6ac8a1e6685441"),لقد قمت بإعداده ولكن لم أستخدمه بعد. ليس من الواضح كيفية تنزيل الكتب ولكنني أخطط لتعلم ذلك في نهاية هذا الأسبوع.
ObjectId("5e6e2d22fe6ac8a1e6685442"),يجب أن يكون جهازًا قائمًا بذاته. لم يكن يجب عليّ استخدام جهاز لوحي من الهاتف الخليوي لجعله يعمل. يحتاج Amazon إلى العمل على التكنولوجيا على الجهاز.
ObjectId("5e6e2d26fe6ac8a1e6685443"),ليس منتجًا سيئًا وبالسعر الذي يقدمه هدية لائقة.
ObjectId("5e6e2d2afe6ac8a1e6685444"),بطارية لائقة ، ولكن يبدو أنها تغيرها أسرع قليلاً من البطاريات ذات الاسم الكبير.
ObjectId("5e6e2d31fe6ac8a1e6685445"),كنت متحمسًا لهذا الأمر ولكن خاب أملي. نفس واجهة المستخدم الرسومية القديمة ، 4K محدود. خيار البحث مخصص فقط لـ Amazon ...
ObjectId("5e6e2d35fe6ac8a1e6685446"),قرص جيد للأطفال. الكثير من التطبيقات للتحميل للألعاب
ObjectId("5e6e2d3afe6ac8a1e6685447"),حصلت على لون أرجواني لأنني أحببت اللون الأرجواني الجميل الذي يظهر في الصورة. بدلاً من ذلك ، حصلت على لون مشرق وردي اللون لا يبدو مثل اللون الموضح هنا. ذهبت إلى المتجر على أمل استبداله بلون مختلف ولكن قيل لي أنه منذ شرائه للبيع ، كان علي أن أدفع فرق سعر 30 دولارًا إذا أردت التبادل. لا يصدق. المنتج جيد لكني لم أحب خدمة أفضل شراء للعملاء.
ObjectId("5e6e2d3dfe6ac8a1e6685448"),هو قرص الله ولكن الكاميرا يمكن أن تكون أفضل قليلاً
ObjectId("5e6e2d41fe6ac8a1e6685449"),سأعيدها للتبادل. (صناعة مختلفة)
ObjectId("5e6e2d45fe6ac8a1e668544a"),يعمل بشكل رائع ، ولكن لا تعجبك الطريقة التي يتعين عليك بها توضيح كل شيء.
ObjectId("5e6e2d49fe6ac8a1e668544b"),استخدامه للماوس - يعمل بشكل جيد. لدي مضرب بيض يعمل بالبطارية وعندما أضع هذه البطاريات ، لم يكن المضرب يعمل بأقصى سرعة. كان لدي بعض بطاريات دوراسيل التي استخدمتها وعادت إلى الحياة !! لذا ، أعتقد أن هذه منخفضة الطاقة ، محبطة للغاية
ObjectId("5e6e2d4dfe6ac8a1e668544c"),استخدمته في لوحة مفاتيح الكمبيوتر. استغرق الزوج الأول نصف الوقت فقط لعلامة تجارية أخرى مثل DURACELL. سأرى ما إذا كان الزوج الثاني أفضل.
ObjectId("5e6e2d51fe6ac8a1e668544d"),البطاريات لم تدم طويلا
ObjectId("5e6e2d57fe6ac8a1e668544e"),اشتريت هذا الشيء مجدد. أجد أنه يجب علي فصل / توصيل كبل HDMI بشكل منتظم عند تبديل المدخلات على التلفزيون. لست متأكدا ما إذا كان صندوق Amazon Fire نفسه أو إذا كان التلفزيون (غير محتمل) ، وإلا فهو جهاز جيد. اشتريتها من أجل القدرة على توصيل اتصال إيثرنت بقوة بمحول جيجابت الخاص بي وإمكانيات 4K التي تقوم بها. يعد الحصول على تطبيق Alexa أمرًا مفيدًا ولكن قد تكون ميزاته معاقة بشدة. ربما كان يجب أن أشتريه حديثًا ... عادةً ما تعمل الأجهزة التي تم تجديدها بشكل جيد كما يتم اختبارها قبل إعادة البيع وقد يكون من الصعب معرفة أن منفذ HDMI قيد التشغيل قد تكون هذه دقيقة. قد تضطر إلى تبديله.
ObjectId("5e6e2d5bfe6ac8a1e668544f"),واجه الجهاز اللوحي مشكلة منذ البداية ، حيث استمر في إعادة التشغيل وكان علي إعادة تشغيله.
ObjectId("5e6e2d5ffe6ac8a1e6685450"),يتنقل بين Prime و Netflix و Hulu بسرعة وسهولة وغير ذلك الكثير
ObjectId("5e6e2d63fe6ac8a1e6685451"),إن القصف المستمر للإعلانات عند تشغيل الجهاز اللوحي ليس تجربة أستمتع بها. أنصحك بشراء أي شيء آخر غير نظام تشغيل Fire OS. للحصول على نفس السعر ، يمكنك الحصول على جهاز لوحي android رخيص وأن تفعل الكثير به.
ObjectId("5e6e2d67fe6ac8a1e6685452"),شراء رائع لفتاة تبلغ من العمر 9 سنوات. طريقة سهلة لركوب سيارة طويلة سلمية.
ObjectId("5e6e2d6bfe6ac8a1e6685453"),لقد اشتريت الكثير من بطاريات AmazonBasics ، وجميعهم تقريبًا قد ماتوا أكثر من نصفهم عند الوصول. لن تعمل أجهزة التحكم عن بعد حتى مع البطاريات الجديدة في مكانها. لن أشتري هذه مرة أخرى.
ObjectId("5e6e2d70fe6ac8a1e6685454"),أدركت بعد الشراء أن السبب الذي يجعلك تحصل على الكثير مقابل هذا السعر الرائع هو أنه يأخذ الصندوق بأكمله ليعادل 12 عبوة من البطاريات الأكثر تكلفة. الحياة على هذه فظيعة! لقد استخدمتها في كل شيء من أجهزة التحكم عن بعد إلى ألعاب الأطفال ونفدت بسرعة كبيرة. المضي قدما وإنفاق الأموال الإضافية لبطارية ذات جودة أفضل.
ObjectId("5e6e2d73fe6ac8a1e6685455"),مثالية لتلك الفئة العمرية التي اشتريتها لأنها 10 وأحبها.
ObjectId("5e6e2d78fe6ac8a1e6685456"),اشتريت 20 واستخدمت 9 في ثلاثة أجهزة راديو Motorola Walkabouts ، وفي الاستخدام الثاني ، بعد استخدام ساعتين فقط في البداية ، فشلت البطارية. لقد صدمت في هذا. جعلت Walkabout بلا فائدة لسبب سلامة الطفل الذي اشتريته ، لا يمكنني الوثوق بالباقي وسأستخدمه في أماكن غير مهمة مثل الألعاب.
ObjectId("5e6e2d7cfe6ac8a1e6685457"),أنا أملك صدى والصنبور. الصنبور أبطأ في الاستجابة. إذا لم تستخدم الصدى ، فستحب الصنبور.
ObjectId("5e6e2d80fe6ac8a1e6685458"),فتحت العبوة اليوم ووضعت لعبة سيارة ابني ، ولم أعمل على الإطلاق ، وأخرجتها وأعيد وضعها مرة أخرى ، ولم أعمل ، لذلك حصلت على بطارية العلامة التجارية الأخرى وأدخلتها ، وتشغيل السيارة بخير. سأعيد هذا ولن أشتري بطارية أمازون مرة أخرى.
ObjectId("5e6e2d88fe6ac8a1e6685459"),أنا سعيد حتى الآن بهذا الجهاز اللوحي. يوفر حماية كبيرة للاستخدام مع الأطفال ولكنه مكلف قليلاً للأداء الباهت. رائع للأطفال.
ObjectId("5e6e2d8bfe6ac8a1e668545a"),لقد انكسر بسرعة. تحصل على ما تدفعه بصدق.
ObjectId("5e6e2d90fe6ac8a1e668545b"),أنا حقا أحب صدى زائد ومصباح ضوء هوى يعمل على صدى زائد ولكن اضطررت لشراء جسر من فيليبس من أجل جدولة أوقات خارج الجدول الزمني للضوء. اعتقدت أن Echo Plus كان مثل الجسر ولكن أعتقد أنه ليس كذلك.
ObjectId("5e6e2d93fe6ac8a1e668545c"),الآن بعد أن قمت بإعداده ، أحب أضواء أليكسا الخاصة بي
ObjectId("5e6e2d97fe6ac8a1e668545d"),البطاريات الرخيصة أداء ضعيف. وضعت اثنين في جهاز التحكم عن بعد Roku لدينا وتوفوا في غضون يوم واحد. حدث نفس الشيء مع جهاز التحكم عن بعد الخاص بالتلفزيون.
ObjectId("5e6e2d9cfe6ac8a1e668545e"),تحتاج إلى الحصول على خطة موسيقية خاصة من أمازون برايم بلس. مخيبة للآمال بالتأكيد. الصوت على ما يرام. أعتقد أن النموذج الأكبر ربما يكون أفضل.
ObjectId("5e6e2da0fe6ac8a1e668545f"),فوجئت بالمراجعات التي قرأتها تفيد بأن هذا الجهاز يحتوي على شاشة رائعة. الشاشة ليست سيئة بأي حال من الأحوال ، ولكن من فضلك ، هذا الجهاز يكلف 40 دولارًا فقط. لا تتنافس مع أجهزة iPad و Galaxy اللوحية. يحتاج نظام تشغيل Fire إلى بعض الوضوح.
ObjectId("5e6e2da8fe6ac8a1e6685460"),هذا الجهاز اللوحي رائع على أقل تقدير ، ولكن يوجد خلل في منفذ الشاحن ولا يعمل بشكل صحيح. أحتاج إلى بديل لحفيدتي التي تحب هذا المنتج تمامًا ، وكذلك أحفادي الآخرين. كيندل هم عنصر أساسي في حياتهم!
ObjectId("5e6e2dabfe6ac8a1e6685461"),لقد حصلت على 6 منهم لم يكن لديهم جوجل بالإضافة لي لا أحب
ObjectId("5e6e2daffe6ac8a1e6685462"),جيد للقراءة ، ... لم تستخدمه لأي شيء آخر حتى الآن
ObjectId("5e6e2db4fe6ac8a1e6685463"),لقد أرجعته لأنني أردت صوتًا أفضل ... لقد اخترت رابط صوت bose. مكبر صوت لائق مع ميزات أمازون برايم / أليكسا ... ليس الصوت الذي كنت أبحث عنه.
ObjectId("5e6e2db8fe6ac8a1e6685464"),كان لدي جهاز iPad بالفعل واشتريت هذا للتو لمعرفة ما كان كل هذا الضجيج. لم تستخدمه بصعوبة على الإطلاق.
ObjectId("5e6e2dbbfe6ac8a1e6685465"),فقط استقبلهم وجربهم. حتى الان جيدة جدا.
ObjectId("5e6e2dc3fe6ac8a1e6685466"),لا يعمل مع ماوس Amazon اللاسلكي الخاص بي
ObjectId("5e6e2dc6fe6ac8a1e6685467"),هذا جيد للأطفال. رخيصة بما يكفي إذا دمروها ، فلن تنزعج
ObjectId("5e6e2dcafe6ac8a1e6685468"),أجد صعوبة في تصفح القوائم والاستخدام ليس بديهيًا ،
ObjectId("5e6e2dcefe6ac8a1e6685469"),اشترى كهدية لكبار. قد تكون عملية الإعداد أسهل.
ObjectId("5e6e2dd1fe6ac8a1e668546a"),قراءة واضحة في إعدادات الضوء الساطع في الهواء الطلق. عمر بطارية طويل.
