_id,negative_review
ObjectId("5e6e5f26fe6ac8a1e6685c7d"),ليس أفضل بكثير من العلامة التجارية لمتجر الدولار
ObjectId("5e6e5f2afe6ac8a1e6685c7e"),أنا لست سعيدًا جدًا بـ Kindle. لا بأس ولكن يبدو أنها تعمل ببطء وأحيانًا لا تقرأ بطاقة sd. لن تشتري أخرى
ObjectId("5e6e5f32fe6ac8a1e6685c7f"),إنها عمليتي الثالثة لشراء أمازون فاير. حصلت على ضمان ممتد. لذا فإن الحصول على المستوى التالي بنسبة 50٪ في العام المقبل
ObjectId("5e6e5f36fe6ac8a1e6685c80"),ذهبت من خلال هذه المياه - العصا مع دوراسيل أو إنرجايزر.
ObjectId("5e6e5f3ffe6ac8a1e6685c81"),حسنا. أنا أحب أنه يمكنني إعداد عمري البالغ من العمر 5 سنوات بمفرده مع بيئة الأطفال. تموت البطارية بسرعة كبيرة بالرغم من ذلك. لا يمكننا حتى أن نجتاز رحلة طويلة بالسيارة دون الحاجة إلى توصيلها.
ObjectId("5e6e5f45fe6ac8a1e6685c82"),جهاز لوحي رائع للأطفال ، ولكن لا تشحن هذا الجهاز اللوحي في سيارتك! الشاحن في سيارتك سوف يدمر جهازك اللوحي! لا يمكن لشاحن Fire 7 اللوحي التعامل مع الكثير من التيار فقط ولشاحن سيارتك الكثير من التيار! لم نتمكن من تشغيل الجهاز اللوحي بعد محاولة شحن الأجهزة اللوحية باستخدام شاحن السيارة. حدث ذلك لكل من أقراصنا وكان لدينا أقراص أقل من شهر واحد. كانت Best Buy جيدة بما يكفي لاستبدال جهاز لوحي واحد وتعويضنا عن الجهاز الآخر (لقد دفعت المزيد من المال مقابل جهاز لوحي أجمل).
ObjectId("5e6e5f49fe6ac8a1e6685c83"),إنه بالضبط ما تتوقعه لجهاز لوحي أقل من 100 دولار. اساسي جدا. دقة الشاشة إذا كان أقل من ما هو موجود اليوم. السرعة مشكوك فيها ولكنها تعمل مع عامنا الثاني.
ObjectId("5e6e5f4dfe6ac8a1e6685c84"),سأختار جهاز iPad بدلاً من جهاز Kindle لمجرد سهولة البحث في الكتب من قبل المؤلفين وما إلى ذلك ، فإن الميزة الوحيدة لـ Kindle هي السعر المقارن الجذاب.
ObjectId("5e6e5f51fe6ac8a1e6685c85"),هذا جيد للمبتدئين ولكنه ليس جيدًا جدًا. وأي فأي عمل رهيبة
ObjectId("5e6e5f59fe6ac8a1e6685c86"),عاد في غضون أسبوع ، لم يعجبه. لم أكترث بالإعلانات في كل مرة قمت فيها بتشغيل الجهاز اللوحي.
ObjectId("5e6e5f6efe6ac8a1e6685c87"),اشتريت هذا الشاحن في 28 تشرين الثاني (نوفمبر) 2015. أصبح الآن 1 كانون الثاني (يناير) (أكثر من شهر بقليل) ولم يعد الجهاز يشحن جهاز Kindle بعد الآن. لدي إغلاق kindle وأسمح بتوصيله لعدة ساعات. بعد أن أطفئ الشاحن وأبدأ في استخدام Kindle الخاص بي في غضون 30 دقيقة ، أرى رسالة Low Battery. إذا استخدمت الشاحن المرفق مع جهاز Kindle الخاص بي في نفس الفترة الزمنية ، فلن أرى رسالة "البطارية منخفضة" بالسرعة التي فعلت بها مع هذا الشاحن. لست متأكدًا مما يحدث ولكنه يجعلني أعتقد أن لدي جهازًا معيبًا - يكلف الكثير من المال لشيء لا يعمل أكثر من شهر واحد
ObjectId("5e6e5f84fe6ac8a1e6685c88"),ليس لشخص الكمبيوتر العادي. تعليمات مربكة للغاية. قضيت عدة ساعات وأنا أحاول تثبيت "زيادة السرعة" حتى أحصل على كتب إلكترونية من المكتبة. قللت البطارية عدة مرات دون حظ. لقد شعرت بالاشمئزاز لدرجة أنني اضطررت إلى وضعها. (ما زلت أحاول لأنني أرفض الاستسلام) أفكر في إعادته وحافظة الجلد اللطيفة أيضًا!)
ObjectId("5e6e5f87fe6ac8a1e6685c89"),أنا أحب هذا الجهاز اللوحي لأنه يسلي طفلي ويحبه
ObjectId("5e6e5f8cfe6ac8a1e6685c8a"),من الصعب استخدام هذه الأجهزة اللوحية إذا كنت تستخدم منتجات Apple. الذاكرة الداخلية هي الحد الأدنى ويتم تناولها من قبل جميع برامج أمازون التي تعمل عليها. في كل مرة يلعب أطفالي لعبة ، يتم إيقاف الاتصال اللاسلكي بسبب نفاد الذاكرة. لن أوصي بهذه الأجهزة اللوحية لأي شيء أكثر من قارئ الكتب الإلكترونية.
ObjectId("5e6e5fa5fe6ac8a1e6685c8b"),اشترينا الجهاز اللوحي للعمل ، ولكن التطبيق الوحيد الذي نحتاجه (مجانًا) لن يتم تنزيله مطلقًا. بعد عدة محاولات وعدة ساعات ، استسلمنا وأعادناها إلى المتجر.
ObjectId("5e6e5faafe6ac8a1e6685c8c"),للحصول على المال ، يعد هذا الجهاز اللوحي قطعة مذهلة من الأجهزة. تم تصميمه جيدًا ومناسبًا وإنهاءًا جيدًا وعمرًا جيدًا للبطارية ، ولكن وضع برامج غير تابعة لـ Amazon على الجهاز اللوحي هو ألم ، ألم حقيقي ، لقد اشتريت هذا لحفيدتي وأردت شيئين ، (1) YouTube و (2) Skype. استغرق الأمر حوالي ساعتين لوضع هذين التطبيقين على الجهاز اللوحي. في النهاية ، أعدت الجهاز اللوحي واشتريت جهازًا لوحيًا من Insignia (ماركة BB house) بدلاً من ذلك.
ObjectId("5e6e5faefe6ac8a1e6685c8d"),الصنبور هو مفهوم رائع ، أنا أحب صدى صوتي لذا كان المحمول أفضل بكثير. لكن الصوت رهيبة جدا ، لا صوت جهير ويمكن أن يكون خشن .. لقد كان فكرة جيدة مجرد تنفيذ ضعيف.
ObjectId("5e6e5fb3fe6ac8a1e6685c8e"),عار على أمازون لوضع أسمائهم الموثوق بها على هذه القمامة! لا شيء أضع هذه البطاريات تعمل بشكل صحيح سواء AA أو AAA أو C أو D ، وليس كوب ضغط الدم لن يمتلئ بالهواء قبل الدخول إلى الخطأ ، وأضواء الحركة التي تومض عند وضعها ، وتعمل عن بعد على العمل وإيقاف تشغيله - كل شيء يختفي مع بطاريات اسم العلامة التجارية!
ObjectId("5e6e5fc3fe6ac8a1e6685c8f"),جهاز لوحي جيد ولكن محدود للغاية في التطبيقات ، فقط للتصفح الأساسي
ObjectId("5e6e5fcdfe6ac8a1e6685c90"),عديمة القيمة ، باستثناء صدى عادي وعذر ضعيف لمحادثة الفيديو. أنا أحب أجهزة الصدى الخاصة بي ، والحمام ، والمسبح ، والمطبخ ، وأماكن أخرى حيث قد أحتاج إلى استخدام الموسيقى والمعلومات بدون استخدام اليدين والصوت. اشترت لي زوجتي الشيء الأحدث والأكثر سخونة. كنت متشككا ولكن بعد ذلك اعتقدت أنني سأستخدمه للمساعدة في مشروع. لي "اليكسا تجد أشرطة الفيديو على طائرة بدون طيار f450" اليكسا "يوتيوب غير متوفر". لن تبيع Amazon منتجات Chrome مباشرة ، ولن يتم تشغيل youtube في عرض الصدى. يوضح الاختبار الإضافي أن مكالمة الفيديو محدودة أكثر من تطبيقات iPhone أو Android للفيديو. لذا فإن أكثر شيء مفيد الآن هو نفس وظائف الصوت التي تؤديها أصدقاي ونقاطي. ما لم أرغب في إجراء جميع مكالمات الفيديو الخاصة بي والتحقق من الطقس من جهاز ، لا يمكنني نقل أكثر من 3 أقدام من منفذ.
ObjectId("5e6e5fd2fe6ac8a1e6685c91"),كبديل لتصنيع المعدات الأصلية ، أفترض أنه يستحق أكثر قليلاً ولكن هذا السعر مبالغ فيه. تم شراء منتج مشابه لحريق Amazon الخاص بي في Walmart مقابل 3
ObjectId("5e6e5fd5fe6ac8a1e6685c92"),أعطي لابنة وابنه. يستمتعون بها كثيرا
ObjectId("5e6e5fdafe6ac8a1e6685c93"),لا يتم عرض تلفزيون النار في 4K .. إنه يعالج في 4K ولكن لا يمكنه عرض 4K .. وهذا بسبب التصميم البكم .. لا يزال يحتوي على منفذ HDMI 1.14 .. أنت بحاجة إلى منفذ DVD 2.0 على الأقل لاستقبال 4K إشارة .. لن تتمكن من معرفة ذلك حتى تصل إلى دقة عرض التلفاز الخاص بك .. هناك سترى أنه لا يزال يتم عرضه بدقة 1080 بكسل.
ObjectId("5e6e5fe2fe6ac8a1e6685c94"),لقد كان لدي 5 في منزلي على مر السنين. إنه جيد ويفعل أكثر من مجرد قارئ. إنه مثل الكمبيوتر اللوحي ...
ObjectId("5e6e5feefe6ac8a1e6685c95"),إنه ليس سهل الاستخدام مثل جهاز iPad. لا توجد شاشة Retina ، والتي اعتدت استخدامها مع أدوات Apple الخاصة بي
ObjectId("5e6e5ff4fe6ac8a1e6685c96"),يعمل Alexa بشكل رائع للاستماع إلى Spotifly (فقط إذا كان لديك قسط) ومعلومات أساسية للغاية (الوقت والطقس). لديها وقت صعب للإجابة على الأسئلة. هذا ليس جهاز Google. لم تفهم الأسئلة البسيطة باستمرار. مستوى الصوت مرتفع جدًا ويمكن ضبطه يدويًا أو عبر الصوت. كما يمكنها تعلم المهارات التي يصاب بها البعض ويفوتها. ما زلت أوصي بهذا المنتج إذا كان لديك منزل ذكي (منافذ ذكية ، أقفال) أو إذا كان لديك قسط ممتاز.
ObjectId("5e6e6001fe6ac8a1e6685c97"),بطارية رخيصة جميلة. لن تستمر طالما بطارية العلامة التجارية العادية. يمكنك حتى أن تشعر بالفرق
ObjectId("5e6e6007fe6ac8a1e6685c98"),خردة مطلقة! أجهزتي تعمل فقط من 3 إلى 5 أيام باستخدام هذه البطاريات وربما يكون النصف قد مات عندما أضعها في أجهزتي. وفر أموالك ، اشتري بطاريات دوراسيل من Groupon ، وستقف خلف بطاريات أقل جودة ولكن أمازون لن تقوم بمجرد شراء بطاريات أمازون كما هو الحال مع معظم هواتف أمازون التي تستخدمها بدون مضرب. هم نفس تلك الأصلية. أنا لا أعرف كيف يمكن لأي شخص أن يعطي مراجعة إيجابية رهيبة.
ObjectId("5e6e600ffe6ac8a1e6685c99"),هذا القارئ هو فقط للشخص الذي يريد ببساطة قارئ الكتاب الإلكتروني ، وقليلاً جدًا.
ObjectId("5e6e6019fe6ac8a1e6685c9a"),يبدو أنهم يموتون بسرعة كبيرة.
ObjectId("5e6e601dfe6ac8a1e6685c9b"),إذا كان هذا هو أول جهاز لوحي أوصي به. إذا كان لديك جهاز iPad من قبل وستلتزم بجهاز iPad وتدفع الأموال الإضافية ، حتى بالنسبة للأجهزة القديمة. "انت تحصل على ما تدفع ثمنه".
ObjectId("5e6e6023fe6ac8a1e6685c9c"),كنت متحمسًا في البداية للحصول على جهاز Kindle. أشعر بخيبة أمل شديدة مع جميع الإعلانات. حتى أكثر خيبة أمل لمعرفة أنه يمكنني دفع المزيد من المال إلى أمازون لإزالة الإعلانات. من المحبط أن Best Buy وبالتحديد Amazon ، لا تدع المستهلك يعرف في العلبة أو في إعلانات المتجر أن ما تشتريه هو لوحة إعلانية صغيرة. لماذا لا يمكن أن يكون هناك بيان مقدم على الصندوق أو في المتجر يشير إلى أن "السعر المنخفض" مدعوم من جميع الإعلانات الموجودة على الجهاز؟ هل كان هذا سيغير مشترياتي؟ إطلاقا!!!! كنت قد أنفقت بضعة دولارات وربما حصلت على جهاز Samsung لوحي.
ObjectId("5e6e602bfe6ac8a1e6685c9d"),كومة مخزون جيد من البطاريات بسعر لائق. لا تدوم طالما أن "الأسماء التجارية" ولكن بالنسبة للمال ، فهي على ما يرام
ObjectId("5e6e602ffe6ac8a1e6685c9e"),أنا أحب منتج أمازون ، لكن هذه البطارية لم تكن جيدة.
ObjectId("5e6e6039fe6ac8a1e6685c9f"),مع وجود أربعة أطفال تحت السطح ، تحتاج ألعابهم دائمًا إلى بطاريات AA. لقد اشتريت حزمة AmazonBasics من بطاريات AA لهذا الغرض بالضبط. تقرأ سنة انتهاء الصلاحية عام 2024 ، ولكن بعد عامين فقط من الجلوس على الرف ، أصبحت البطاريات المتبقية فارغة تمامًا. لم يتم تركها في التخزين البارد لتجميدها ، كانوا على الرف مباشرة في غرفة المعيشة لدينا. انتهى بي المطاف إلى راديو شاك وشراء واحدة من بطارياتهم بدلاً من ذلك ، لا يمكنني إلا أن أتخيل أن معظم المراجعات الـ 5 نجوم لهذا المنتج تستند إلى الانطباعات الأولية والاستخدام قصير المدى. إنه لأمر محزن حقا أنهم لا يستطيعون الاحتفاظ بأنفسهم بعد عامين فقط. سوف تلتزم بعلامات تجارية معروفة من الآن فصاعدا.
ObjectId("5e6e603dfe6ac8a1e6685ca0"),حصلت على هذه لعمري 4 و 8 سنوات. هم يحبونهم
ObjectId("5e6e6041fe6ac8a1e6685ca1"),هذه لا تدوم طويلا. لن تشتري مرة أخرى
ObjectId("5e6e6045fe6ac8a1e6685ca2"),انت تحصل على ما تدفع ثمنه. بالتأكيد ليس باد ولكنهم يعملون بشكل رائع لأطفالنا
ObjectId("5e6e6049fe6ac8a1e6685ca3"),اشتريت للتو Kindle Fire ، وعلى الرغم من أن "Amazon" و "Fire" ستأتيان وإلا فإن المنتج قد مات !!!!!!! لقد جربت قسم المساعدة ولكن ليس هناك مساعدة. إعادته إلى المتجر. إذا كان سيعمل سأحبه.
ObjectId("5e6e604dfe6ac8a1e6685ca4"),من الصعب جدًا تشغيلها وإيقاف تشغيلها ، وليس لزجة بما يكفي واستمر في السقوط ، وإهدار كامل للمال ، وعندما تمكنت من الحصول عليها وكانوا يلتصقون ، كان تأثير الإضاءة جيدًا جدًا ، ولكن جودة المنتج كانت صفر.
ObjectId("5e6e6058fe6ac8a1e6685ca5"),إنها رائعة لقراءة الكتب ولكنها ليست رائعة عندما يتعلق الأمر بكل شيء آخر.
ObjectId("5e6e6064fe6ac8a1e6685ca6"),أشعر بخيبة أمل من جودة هذه البطاريات. استخدمتها لإضاءة بعض أضواء الزخرفة ذات الجهد المنخفض على سقف حافلي. استمروا ليوم واحد فقط. تم استبداله ببطاريات Energizer وأنا في أسبوعي 2 ولا تزال قوية.
ObjectId("5e6e606cfe6ac8a1e6685ca7"),يبدو أن غالبية الأسئلة التي لدي ، أليكسا ليس لديها فكرة.
ObjectId("5e6e6076fe6ac8a1e6685ca8"),نفاد العصير بسرعة.
ObjectId("5e6e607bfe6ac8a1e6685ca9"),عندما تشتري بطاريات كبيرة الحجم بشكل طبيعي ، تفتح صندوقًا ولديك مجموعة من البطاريات. مع عبوة الأمازون الخالية من الإحباط ، تفتح صندوقًا من الورق المقوى وتجد الألم والمشقة والكراهية. لقد لُفّت معصمًا يحاول إخراج البطاريات من الغلاف البلاستيكي المعدني للعصر ذي الأربع فضاء. انه رهيب. إنه أيضًا أول منتج أمازون لم يعجبني. أول منتج أمازون معبأ بشكل رهيب رأيته على الإطلاق.
ObjectId("5e6e6081fe6ac8a1e6685caa"),المشكلة الوحيدة التي واجهتها هي أنه كان يجب تضمينها مع Kindle Paperwhite. لا توجد طريقة لشحن Paperwhite إلا إذا قمت بشراء الشاحن. منفذ الشحن على Paperwhite صغير جدًا لدرجة أنه لن يعمل أي شيء لدي بالفعل. لا يوفر Kindle حتى كابل USB بحيث يمكنك الشحن من جهاز الكمبيوتر الخاص بك. قابس المأخذ من البلاستيك الرخيص (أجوف) وربما ينكسر ، لا يوجد ضمان.
ObjectId("5e6e6085fe6ac8a1e6685cab"),كنت قد قررت أصلا الحصول على أوقد بدلا من باد بسبب التكلفة. إنها شاشة رائعة ولديها صوت جيد ، لكن البطارية خردة تمامًا! كان يجب أن أذهب مع جهاز iPad.
ObjectId("5e6e608afe6ac8a1e6685cac"),حقا كان عليّ أن أحاول استرداد أموالي. لقد رميت العبوة قبل أن أدرك مدى سوء عملها. يعمل هذا الشاحن كل ثلاثة أيام فقط عند حمله بزاوية معينة. تحتاج الكواكب تقريبًا إلى المحاذاة لشحن جهاز Kindle. خيبة أمل كاملة.
ObjectId("5e6e608efe6ac8a1e6685cad"),اشتريت اثنين من هذه لأطفالي لأنهم يريدون أقراصًا لعيد الميلاد. لقد أحببنا أنه يمكنهم استخدامها مثل الخاصة بهم ولكن كان لدينا سيطرة كاملة على ما تم استخدامه ومشاهدته. إنه أسرع بكثير من جهاز Kindle الأقدم. إنه دائم للغاية أيضًا.
ObjectId("5e6e6099fe6ac8a1e6685cae"),اضطررت لشرائه ، ماذا هناك لأقوله.
ObjectId("5e6e60a7fe6ac8a1e6685caf"),من المفترض أن تكون هذه البطاريات 1.5 فولت. لكنني فتحت وحاولت استخدامها بمجرد أن حصلت عليها وأواجه مشاكل ، تفحصت البطاريات وكان لديهم فقط 1.25 فولت عند التسليم وبالطبع فهي غير قابلة للإرجاع ، لا تضيع أموالك على هذه ، المضي قدما و ادفع أكثر قليلاً واحصل على الماركات الشهيرة.
ObjectId("5e6e60adfe6ac8a1e6685cb0"),محترف: غير مكلف نسبيًا ، على الرغم من أنني انتهيت في انتظار أسبوعين تقريبًا للتسليم. تأتي في حزم من أربعة عند استخدامها في كاميرات نيكون ليس من غير المألوف أن تجد بعد ساعة من الاستخدام أن ثلاث من الخلايا قد انخفضت إلى 1.48 فولت بينما انخفض الرابع إلى ... 1.2 فولت. إنهم يخرجون من الصندوق في غضون مئة فولت من بعضهم البعض ، لذلك أعتقد أن الكيمياء الكهربائية إما متغيرة بشكل كبير من خلية إلى أخرى أو أن هناك وضع فشل مثير للاهتمام تحت الحمل.
ObjectId("5e6e60b1fe6ac8a1e6685cb1"),يفقد الاتصال بالإنترنت باستمرار. يقول التطبيق أنه متصل ولكن يقول تحقق لاحقًا. عملت للشهر الأول أو نحو ذلك ولكنها تعمل الآن دقيقة واحدة وغبية بعد دقيقتين. يسأل باستمرار اليكسا ، اليكسا ، ALEXA !!
ObjectId("5e6e60b6fe6ac8a1e6685cb2"),اشترى هذه البطاريات بسبب تصنيفات 4 - 5 نجوم من المشتريات التي تم التحقق منها ..... ما هي أسوأ البطاريات التي استخدمتها على الإطلاق! أسبوع واحد من هذه البطاريات شهر واحد أو أكثر من بطاريات اسم العلامة التجارية.
ObjectId("5e6e60bdfe6ac8a1e6685cb3"),تمتص هذه البطاريات !!!!!! قراءة المراجعات السيئة ، فهي تستمر أسابيع فقط.
ObjectId("5e6e60c5fe6ac8a1e6685cb4"),كانت فتياتي متحمسات للغاية للحصول على نيرانهن لعيد الميلاد! لسوء الحظ ، توقف أحدهم عن التعرف على شاشة اللمس بعد ساعة من الفتح. كان أمازون لطيفًا بما يكفي لإرسال رسالة جديدة مباشرة إلينا مع ملصق إرجاع ، لذا كان إرجاعها بسيطًا! عبور أصابعي لا يزال!
ObjectId("5e6e60d0fe6ac8a1e6685cb5"),يخدم غرضه
ObjectId("5e6e60d5fe6ac8a1e6685cb6"),سيعجب القراء بهذا الجهاز اللوحي الذي يتضمن ميزة kindle ، ويحتوي على أدوات أساسية مثل الكاميرا (ليست جيدة جدًا) ، والآلة الحاسبة ، والتقويم ، ومتجر الأمازون. لم يعجبني أنه لا يتضمن متجر تطبيقات google ، لأن متجر تطبيقات أمازون لا يحتوي على بعض التطبيقات التي أستخدمها أكثر على هاتفي المحمول. إنه جيد للسعر على أي حال ...
ObjectId("5e6e60e0fe6ac8a1e6685cb7"),القابس في جزء الشاحن جيد ولكن يمكن بالتأكيد أن يكون السلك أطول.
ObjectId("5e6e60e4fe6ac8a1e6685cb8"),كان ما مجموعه ساعة ونصف الساعة عندما أصبحت الشاشة مظلمة تمامًا. لن يتم تشغيله بعد ذلك. كانت البطارية جيدة .... لقد توقفت عن العمل معًا.
ObjectId("5e6e60f0fe6ac8a1e6685cb9"),أحب الخدمة عندما تعمل. عدة مرات كان لا بد من إعادة ضبطها والآن ماتت أخيرًا. لقد كان لدي أقل من عام الآن ...
ObjectId("5e6e60f4fe6ac8a1e6685cba"),كانت لديهم مراجعات إيجابية ، أعتقد أنه من الممكن أن أحصل على مجموعة سيئة. لقد اشتريت ماركة Maxcell قليلاً إلى حد ما وهي أرخص قليلاً من هذه ، وسوف أقارنها بـ Ray Slovak ، وليس Duracell تمامًا ، ولكنها جيدة. استمرت هذه أقل من نصف المدة ، مجنون! كان لدي آمال كبيرة كمشجع أمازون. حزين.
ObjectId("5e6e60f9fe6ac8a1e6685cbb"),اشترى هذا لأمي كهدية وخاب أمله حقًا. لا يعمل هذا الجهاز بنظام ANDROID الكامل. لا يمكنك الحصول على تطبيقات طرف ثالث على الرغم من أنها تبيعها كجهاز لوحي. هذا الجهاز جيد فقط إذا كنت تستخدم أمازون فقط (التسوق والكتب والألعاب) ، وإلا فلن تتمكن من تنزيل أي شيء - ولا حتى تطبيق الطقس. لا يستحق نقودي أن أكون محدودًا جدًا - أعاد الجهاز وحصل على Lenovo Tab 2 A7 ونحن أكثر سعادة به!
ObjectId("5e6e60fefe6ac8a1e6685cbc"),اشترى هذا لابنتي. الجهاز اللوحي يعمل بشكل مذهل. الشيء الوحيد الذي لم يعجبني هو أنك مطالب بوضع CC في ملف مع أمازون لاستخدامه ، وأود أن أقول إذا كنت تبحث عن عصا الكمبيوتر اللوحي لنماذج سامسونج غالاكسي مقابل الآخرين.
ObjectId("5e6e6106fe6ac8a1e6685cbd"),لا أوصي بشراء هذه البطاريات التي تدوم بالكاد لمدة 24 ساعة في ما يدوم أسبوعين مع العلامات التجارية كوستكو أو دوراسيل أو إنرجايزر.
ObjectId("5e6e610afe6ac8a1e6685cbe"),اعتقدت U أنه سيكون مثل iPad أو Samsung ولكنه كله في وضع أمازون ولا يمكنك إيقاف تشغيل إعلانات شاشة القفل !!!! تعبت من رؤيتهم ...
ObjectId("5e6e610dfe6ac8a1e6685cbf"),قمامة
ObjectId("5e6e611bfe6ac8a1e6685cc0"),لقد امتلكت لوحة مفاتيح Kindle لمدة عام تقريبًا ، واشتريت الحقيبة الجلدية المضيئة لهذه الوحدة. في حين أن ضوء الزاوية ترك القليل مما هو مرغوب فيه حتى الإضاءة ، بشكل عام كنت سعيدًا جدًا بالحالة. وبناءً على هذه التجربة ، تقدمت واشتريت الغطاء المضاء لجهاز Kindle الجديد الخاص بي. لا يمكنني القول أن هذه التجربة كانت إيجابية ، فلنبدأ بما هو جيد في القضية. يعتبر ضوء Kindle الذي يعمل بالبطارية تحسنًا كبيرًا. يتركز الضوء الآن على الشاشة ، لذا أصبحت الإضاءة أكثر حتى الآن. لا أستخدم الضوء كثيرًا ، ولكن في الحالات التي أفعلها سيكون من الجيد الحصول على تغطية أكثر توازناً. أحد الإيجابيات في القضية نفسها هو أنني أقدر مدى شعور هذا أخف وزنًا من الجيل السابق. منطقة المفصلة أصغر ، مما يعني تأثير أقل لطي العمود الفقري الذي تأثر به الآخر بعد الاستخدام المكثف. لم أخرج أبدًا لوحة مفاتيح Kindle الخاصة بي من الحالة بعد وضعها ، لذا فإن المشكلة الملائمة التي رأيتها بشأن الشكاوى ليست مشكلة بالنسبة لي. ومع ذلك ، فإنه ضيق ، لذلك إذا كنت لا تخطط لإبقاء الحالة على علم بدوام كامل ، فقد يستغرق الأمر بعض الجهد لإعادتها. في وضعي ، هذا النحيف الضيق هو ما أريده بالضبط ، ولكن قد تختلف المسافة المقطوعة الخاصة بك الآن إلى السلبيات. تبدو الحالة رخيصة جدًا ، خاصة مع عدم وجود تغيير في نقطة السعر. كان الغطاء السابق يبدو وكأنه قطعة عمل متينة ، بينما يبدو الغطاء الجديد نصفه قويًا. لا شك في أن نحافة القضية تم تقليل وزنها ، لذلك أدرك أن هذه مشكلة شخصية. خارج السماكة ، على الرغم من ذلك ، لا يبدو أو يصنع جيدًا. السطح المحكم للنموذج السابق الذي تشعر به بالجلد ، يشبه إلى حد كبير كتابًا حقيقيًا. وأخيرًا ، فإن الإشراف الأكثر روعة هو عدم وجود جهاز إغلاق. اقرأ المزيد
ObjectId("5e6e6137fe6ac8a1e6685cc1"),اشترينا الروبوتات WowWee MiP لأحفادنا ، 8 و 11 سنة. ليس لديهم iPad أو iPhone في منزلهم. لذا بحثت جيدًا فيما يمكن أن يعمل لتثبيت التطبيق. تحدث مع مندوب مبيعات Best Buy ، الذي قال إنه يمكن تحميل التطبيق عبر متجر التطبيقات (لا يمكن). تم تضمين Kindle Fire 2015 في قائمة "التوافق" مع WowWee. لذلك قمنا بشراء كل منها كيندل جديد من أجل استخدام التطبيق. لقد كان لديهم Kindles من السنوات السابقة ، لكن هذه لن تدعم وظيفة Bluetooth المطلوبة للروبوتات. لقد جربنا كل تكوين ممكن (حسابات البالغين مقابل الأطفال في أمازون ؛ البلوتوث في البداية أو إيقاف التشغيل أولاً ؛ MiP في البداية أو إيقاف التشغيل أولاً ؛ إلخ). لم يعمل أبدًا على الإطلاق ~ ولا مرة واحدة ، كما حاول أيضًا إعادة تعيين إعدادات المصنع بالكامل على كل جهاز ، وتحميل التطبيق عبر حساب Google Play ، بدلاً من حساب Amazon Kindle. لن يقوم Google Play بتحميل التطبيق ؛ قال أنه لم يكن متوافقًا مع جهاز كيندل هذا ، ففتح تذكرة على WowWee. كان الرد هو أنهم حصلوا على نفس التجربة - فشل البلوتوث على هذا Kindle وبالتالي لا يعمل التطبيق مع روبوتات WowWee. يعترفون بالفشل ، ومع ذلك لا يزال على قائمتهم المعتمدة ، لذلك كان هذا إهدارًا مطلقًا للمال ، ومع ذلك يمكن للأولاد على الأقل لعب بعض الألعاب المجانية التي قمنا بتحميلها لهم.
ObjectId("5e6e613efe6ac8a1e6685cc2"),لقد حصلت عليها للتو كهدية عيد الميلاد وهي لا تقف .. لا شيء لتأمينها لجعلها تقف .. يمكنك الحصول عليها لتقف ربما لمشاهدة الفيديو ، ولكن لا تلمسها. سوف تسقط بسهولة. بالتأكيد لا تقف عليه وتستخدم في الواقع Fire HD6 الخاص بك مع هذا الغطاء .. لا يمكنك .. تقع على الفور. أشعر بالسوء تجاه الشخص الخاص الذي اشترى لي هذا. هدر للمال. لقد اشتريت بالفعل غطائي الخاص ، وبتكلفة أقل بكثير ، ولديها المزيد من الحماية من الصدمات والتي لن يقف عليها أحد ، ولكن عند الجلوس بشكل آمن عند الإمالة مما يجعله أكثر فائدة لي. كما أن الجهاز الأرخص الذي اشتريته على Amazon لديه أيضًا مغناطيسية أقرب إلى الغلاف يبقى مغلقًا. هذا لا. لست متأكدًا من كيفية إخبار الشخص الذي اشترى لي أنني لا أحب هذا على الإطلاق. سأشعر بالسوء عند إخبارهم ، وسيشعرون بالسوء عند سماع ذلك. سيئة في كل مكان.
ObjectId("5e6e6146fe6ac8a1e6685cc3"),اشترى لابنتي. تحبها فقط لقراءة الكتب.
ObjectId("5e6e614efe6ac8a1e6685cc4"),لم أقم بتتبع المسار بدقة شديدة ولكن يبدو أن هذه البطاريات لا تدوم طويلاً طالما كانت ماركة كيركلاند أو دوراسيل.
ObjectId("5e6e6157fe6ac8a1e6685cc5"),لم يسبق لي أن واجهت مشاكل مع بطاريات ماركة أمازون من قبل حتى هذه المرة. أستخدم هذه الشموع التي تعمل بالبطارية وعادةً ما تستمر 3 بطاريات AAA في شمعيتي لبضعة أسابيع على جهاز ضبط الوقت. لقد قمت باستبدال البطاريات قبل يومين بهذه البطاريات في 3 شموع منفصلة وجميع الشموع الثلاث لا تعمل بعد أقل من 24 ساعة. لست متأكدًا مما إذا كانت هذه الدفعة معيبة أم لا ، لكنني لن أخاطر بإنفاق المال وشرائها مرة أخرى حتى لا تعمل.
ObjectId("5e6e615bfe6ac8a1e6685cc6"),لم تزد الطاقة ... على الإطلاق. أنا سعيد للغاية لأن ابنة أخي لم تكن هنا ولا تعرف هذا بعد ، لكانت تبكي.
ObjectId("5e6e6160fe6ac8a1e6685cc7"),تم شراؤها لاستخدامها كقارئ. قيل أنه يحتوي على متجر Play وبعد محاولات عديدة ، لم نتمكن من تشغيله بشكل صحيح
ObjectId("5e6e6163fe6ac8a1e6685cc8"),Amazon Echo هو عنصر رائع. في بعض الأحيان لا يستجيب الصدى للأوامر أو لا يمكنه الرد
